cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species	blast_status
27872	NC_004663	4700792	4710028		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27873_27902_27874	NC_004663	4748697	4793038		puldb	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27875_PUL0204	NC_004663	4799873	4817693	818	puldb_dbcan	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27876	NC_004663	4865087	4876193		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27877_27900_PUL0163	NC_004663	4892415	4930042	818	puldb_dbcan	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27878_PUL0162	NC_004663	5011915	5035451	818	puldb_dbcan	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27879_27880	NC_004663	5127179	5163752		puldb	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27881	NC_004663	5184604	5206167		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27882	NC_004663	5247793	5256143		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27883	NC_004663	5300977	5354000		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27884	NC_004663	5370714	5409988		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27885	NC_004663	5418109	5434257		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27886	NC_004663	5440391	5518337		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27887	NC_004663	5581952	5602271		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27888	NC_004663	5617174	5632527		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27889	NC_004663	5655890	5669765		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27890	NC_004663	5738541	5750363		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27891	NC_004663	5797923	5808973		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27892	NC_004663	5878054	5886923		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27893	NC_004663	6061271	6073615		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27894_27895	NC_004663	6084860	6132980		puldb	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27896	NC_004663	6173951	6191501		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27897	NC_004663	6195911	6209357		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27898_27901_27822_27823	NC_004663	1193776	1338010		puldb	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
27904	NC_004663	625800	630842		puldb		6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
28	NZ_ABJL02000008	2467545	2530030		puldb		3472993	104417	3.0065421957372216	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	
292_293	NZ_AAXF02000050	10382	40695		puldb	merged	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
294	NZ_AAXF02000050	130673	137613		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
295	NZ_AAXF02000050	145670	159018		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
296	NZ_AAXF02000050	173320	191910		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
297	NZ_AAXF02000050	202687	223891		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
298	NZ_AAXF02000050	240326	247612		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
299	NZ_AAXF02000050	257559	265250		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
300	NZ_AAXF02000050	337095	354765		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
301	NZ_AAXF02000050	380319	392281		puldb		426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
3068_PUL0189	FP929033	735268	775130	371601	puldb_dbcan	merged	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
3069_PUL0190	FP929033	1840730	1873020	371601	puldb_dbcan	merged	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
3070_PUL0191	FP929033	3987941	4011183	371601	puldb_dbcan	merged	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
3071_PUL0192_3072_PUL0193	FP929033	4023208	4142706	371601	puldb_dbcan_puldb_dbcan	merged	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
3073	FP929033	5525323	5535428		puldb		5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
31418_PUL0235	CU207366	1203786	1228271	411153	puldb_dbcan	merged	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii	
31419_PUL0236	CU207366	2257233	2278112	411153	puldb_dbcan	merged	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii	
317	NZ_AAXF02000052	204941	217508		puldb		491071	78202	15.924784807084922	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
318	NZ_AAXF02000052	424734	454092		puldb		491071	78202	15.924784807084922	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
319	NZ_AAXF02000052	455273	491550		puldb		491071	78202	15.924784807084922	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
320	NZ_AAXF02000053	11322	22411		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
321	NZ_AAXF02000053	52211	69950		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
322	NZ_AAXF02000053	125708	138477		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
323	NZ_AAXF02000053	179745	189104		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
324	NZ_AAXF02000053	242574	264618		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
325	NZ_AAXF02000053	272365	283590		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
326	NZ_AAXF02000053	285501	308432		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
327	NZ_AAXF02000053	309751	323924		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
328	NZ_AAXF02000053	340025	347313		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
329	NZ_AAXF02000053	394078	414986		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
330	NZ_AAXF02000053	426487	447578		puldb		555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
331	NZ_AAXF02000054	153068	180211		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
332	NZ_AAXF02000054	239977	279046		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
333	NZ_AAXF02000054	298031	355932		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
334	NZ_AAXF02000054	369560	431302		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
335	NZ_AAXF02000054	435337	486745		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
336	NZ_AAXF02000054	614725	633862		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
337_338	NZ_AAXF02000054	661128	687790		puldb	merged	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
339	NZ_AAXF02000054	767803	775089		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
340_341_348	NZ_AAXF02000054	952450	1010442		puldb	merged	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
342	NZ_AAXF02000054	1050874	1057589		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
343	NZ_AAXF02000054	1068125	1086270		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
344	NZ_AAXF02000054	1089861	1105526		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
345	NZ_AAXF02000054	1128491	1148684		puldb		1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
3602	NZ_ABQC02000019	71558	133837		puldb		760260	62279	8.19180280430379	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	
3651	NC_006347	2021215	2050211		puldb		5277274	28996	0.5494503412178333	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3712	NC_003228	2004661	2011529		puldb		5205140	17589	0.3379159830475261	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3713	NC_003228	4217917	4228638		puldb		5205140	17589	0.3379159830475261	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3772	FQ312004	436949	455517		puldb		5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3773	FQ312004	523100	536123		puldb		5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3774	FQ312004	1582511	1594729		puldb		5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
3775_PUL0171	FQ312004	4059271	4071266	817	puldb_dbcan	merged	5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
4084_PUL0473	NC_009441	1372643	1390113	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4085	NC_009441	1591291	1614134		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4086_PUL0474	NC_009441	1803386	1823482	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4087	NC_009441	2339980	2354614		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4088_PUL0476_4089	NC_009441	2360555	2415232	986	puldb_dbcan_puldb	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4090	NC_009441	2455043	2471923		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4091_PUL0477	NC_009441	2908489	2922156	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4092_PUL0478	NC_009441	3223740	3241308	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4093	NC_009441	3429465	3441043		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4094	NC_009441	3587528	3597571		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4095_PUL0479	NC_009441	3676164	3719458	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4096	NC_009441	3881936	3893153		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4097	NC_009441	3984951	3995021		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4098	NC_009441	4189623	4209635		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4099	NC_009441	4242737	4251779		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4100	NC_009441	4501483	4513550		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4101_PUL0480_4102	NC_009441	4576233	4631944	986	puldb_dbcan_puldb	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4103	NC_009441	4693722	4710084		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4104_PUL0482	NC_009441	4876994	4936368	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4105	NC_009441	4992716	5003247		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4106	NC_009441	5033626	5051242		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4107_PUL0483	NC_009441	5084429	5106641	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4108_PUL0484	NC_009441	5123512	5143865	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4109	NC_009441	5224256	5235961		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4110	NC_009441	5273970	5284273		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4111_PUL0485	NC_009441	5336222	5359507	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4112_4116	NC_009441	5498208	5524115		puldb	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4113	NC_009441	5642692	5658239		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4114	NC_009441	5821483	5838144		puldb		6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4115_PUL0488	NC_009441	5973734	5996493	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
4160	NC_015846	9230	19749		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4161	NC_015846	41274	55928		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4162_4173	NC_015846	398052	419913		puldb	merged	2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4163	NC_015846	576787	586097		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4164	NC_015846	930942	941427		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4165	NC_015846	1187403	1201665		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4166	NC_015846	1490660	1513946		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4167	NC_015846	1842680	1849772		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4168_4174	NC_015846	1882302	1901134		puldb	merged	2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4169	NC_015846	2090062	2098680		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4170	NC_015846	2153442	2169471		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4171	NC_015846	2385673	2400879		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
4172	NC_015846	2418762	2426103		puldb		2571406	177495	6.90264392320777	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
7760_PUL0442	NC_013132	2680099	2700496	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7761_PUL0440	NC_013132	3319046	3335701	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7762_PUL0438	NC_013132	3841071	3856769	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7763_PUL0436	NC_013132	6331436	6357908	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7764_PUL0443	NC_013132	6369913	6393100	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7765_PUL0444	NC_013132	7078936	7092227	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7766_PUL0441	NC_013132	7758625	7770685	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7767_PUL0437	NC_013132	7998112	8013270	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7768_PUL0435	NC_013132	8429021	8451532	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
7769_PUL0439	NC_013132	8966770	8977293	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	
9088	NC_016610	2353086	2370434		puldb		3405521	33250	0.9763557470354757	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	
PUL0001	NZ_GG692714	156723	175880	166486	dbcan		254337	19157	7.532132564274958	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	
PUL0002	D83026	10377	12234	1423	dbcan		65143	1857	2.8506516433078	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0003	NC_000964	1942714	1945654	1423	dbcan		4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
