protein_id	sequence_id	cluster_id	is_PUL	start	end	protein_id_pred	sequence_id_pred	cluster_id_pred	is_PUL_pred	start_pred	end_pred	average_p
CP016359_2589	CP016359		false	2985608	2986511	CP016359_2589	CP016359		false	2985608	2986511	0.061960530046774716
CP016359_259	CP016359		false	319712	320891	CP016359_259	CP016359	CP016359_cluster_2	true	319712	320891	0.973774831022842
CP016359_2590	CP016359		false	2986513	2987278	CP016359_2590	CP016359		false	2986513	2987278	0.061960530046774716
CP016359_2591	CP016359		false	2987376	2988537	CP016359_2591	CP016359		false	2987376	2988537	0.061960530046774716
CP016359_2592	CP016359		false	2988579	2989458	CP016359_2592	CP016359		false	2988579	2989458	0.061960530046774716
CP016359_2593	CP016359		false	2989460	2991593	CP016359_2593	CP016359		false	2989460	2991593	0.061960530046774716
CP016359_2594	CP016359		false	2991582	2992965	CP016359_2594	CP016359		false	2991582	2992965	0.061960530046774716
CP016359_2595	CP016359		false	2992989	2993304	CP016359_2595	CP016359		false	2992989	2993304	0.061960530046774716
CP016359_2596	CP016359		false	2993323	2993932	CP016359_2596	CP016359		false	2993323	2993932	0.061960530046774716
CP016359_2597	CP016359		false	2994046	2995189	CP016359_2597	CP016359		false	2994046	2995189	0.013878794131658104
CP016359_2598	CP016359		false	2995157	2996102	CP016359_2598	CP016359		false	2995157	2996102	0.06192799286061153
CP016359_2599	CP016359		false	2996102	2997530	CP016359_2599	CP016359		false	2996102	2997530	0.06192799286061153
CP016359_26	CP016359		false	34007	34622	CP016359_26	CP016359		false	34007	34622	0.061960530046774716
CP016359_260	CP016359		false	320946	321648	CP016359_260	CP016359	CP016359_cluster_2	true	320946	321648	0.9251619980984697
CP016359_2600	CP016359		false	2997630	2998491	CP016359_2600	CP016359		false	2997630	2998491	0.06192799286061153
CP016359_2601	CP016359		false	2998725	2999196	CP016359_2601	CP016359		false	2998725	2999196	0.06192799286061153
CP016359_2602	CP016359		false	2999195	3000374	CP016359_2602	CP016359		false	2999195	3000374	0.061960530046774716
CP016359_2603	CP016359		false	3000772	3001978	CP016359_2603	CP016359		false	3000772	3001978	0.061960530046774716
CP016359_2604	CP016359		false	3002267	3002369	CP016359_2604	CP016359		false	3002267	3002369	0.061960530046774716
CP016359_2605	CP016359		false	3002538	3002640	CP016359_2605	CP016359		false	3002538	3002640	0.061960530046774716
CP016359_2606	CP016359		false	3002983	3003244	CP016359_2606	CP016359		false	3002983	3003244	0.061960530046774716
CP016359_2607	CP016359		false	3004260	3005526	CP016359_2607	CP016359		false	3004260	3005526	0.061960530046774716
CP016359_2608	CP016359		false	3005546	3006068	CP016359_2608	CP016359		false	3005546	3006068	0.061960530046774716
CP016359_2609	CP016359		false	3006148	3007600	CP016359_2609	CP016359		false	3006148	3007600	0.061960530046774716
CP016359_261	CP016359		false	321659	323402	CP016359_261	CP016359	CP016359_cluster_2	true	321659	323402	0.8719774438586179
CP016359_2610	CP016359		false	3007682	3008483	CP016359_2610	CP016359		false	3007682	3008483	0.061960530046774716
CP016359_2611	CP016359		false	3008495	3009470	CP016359_2611	CP016359		false	3008495	3009470	0.061960530046774716
CP016359_2612	CP016359		false	3009450	3010077	CP016359_2612	CP016359		false	3009450	3010077	0.061960530046774716
CP016359_2613	CP016359		false	3010121	3010961	CP016359_2613	CP016359		false	3010121	3010961	0.061960530046774716
CP016359_2614	CP016359		false	3010960	3011542	CP016359_2614	CP016359		false	3010960	3011542	0.061960530046774716
CP016359_2615	CP016359		false	3011553	3013956	CP016359_2615	CP016359		false	3011553	3013956	0.061960530046774716
CP016359_2616	CP016359		false	3013979	3014264	CP016359_2616	CP016359		false	3013979	3014264	0.061960530046774716
CP016359_2617	CP016359		false	3014263	3014551	CP016359_2617	CP016359		false	3014263	3014551	0.061960530046774716
CP016359_2618	CP016359		false	3014717	3015377	CP016359_2618	CP016359		false	3014717	3015377	0.061960530046774716
CP016359_2619	CP016359		false	3015379	3015481	CP016359_2619	CP016359		false	3015379	3015481	0.061960530046774716
CP016359_262	CP016359		false	323522	324686	CP016359_262	CP016359	CP016359_cluster_2	true	323522	324686	0.8702110917640988
CP016359_2620	CP016359		false	3015573	3015999	CP016359_2620	CP016359		false	3015573	3015999	0.061960530046774716
CP016359_2621	CP016359		false	3016001	3016664	CP016359_2621	CP016359		false	3016001	3016664	0.061960530046774716
CP016359_2622	CP016359		false	3016660	3017215	CP016359_2622	CP016359		false	3016660	3017215	0.061960530046774716
CP016359_2623	CP016359		false	3017354	3017633	CP016359_2623	CP016359		false	3017354	3017633	0.061960530046774716
CP016359_2624	CP016359		false	3017909	3018761	CP016359_2624	CP016359		false	3017909	3018761	0.061960530046774716
CP016359_2625	CP016359		false	3018891	3019488	CP016359_2625	CP016359		false	3018891	3019488	0.061960530046774716
CP016359_2626	CP016359		false	3019468	3019957	CP016359_2626	CP016359		false	3019468	3019957	0.061960530046774716
CP016359_2627	CP016359		false	3019971	3020688	CP016359_2627	CP016359		false	3019971	3020688	0.061960530046774716
CP016359_2628	CP016359		false	3020689	3021856	CP016359_2628	CP016359		false	3020689	3021856	0.061960530046774716
CP016359_2629	CP016359		false	3021858	3026196	CP016359_2629	CP016359		false	3021858	3026196	0.061960530046774716
CP016359_263	CP016359		false	324758	326099	CP016359_263	CP016359	CP016359_cluster_2	true	324758	326099	0.8844810484103266
CP016359_2630	CP016359		false	3026639	3028013	CP016359_2630	CP016359		false	3026639	3028013	0.061960530046774716
CP016359_2631	CP016359		false	3028009	3028678	CP016359_2631	CP016359		false	3028009	3028678	0.061960530046774716
CP016359_2632	CP016359		false	3028925	3029639	CP016359_2632	CP016359		false	3028925	3029639	0.061960530046774716
CP016359_2633	CP016359		false	3029589	3029835	CP016359_2633	CP016359		false	3029589	3029835	0.061960530046774716
CP016359_2634	CP016359		false	3030148	3030604	CP016359_2634	CP016359		false	3030148	3030604	0.061960530046774716
CP016359_2635	CP016359		false	3030628	3031993	CP016359_2635	CP016359		false	3030628	3031993	0.061960530046774716
CP016359_2636	CP016359		false	3032120	3034421	CP016359_2636	CP016359		false	3032120	3034421	0.04010113251070601
CP016359_2637	CP016359		false	3034439	3035285	CP016359_2637	CP016359		false	3034439	3035285	0.06192799286061153
CP016359_2638	CP016359		false	3035277	3036117	CP016359_2638	CP016359		false	3035277	3036117	0.06192799286061153
CP016359_2639	CP016359		false	3036147	3036711	CP016359_2639	CP016359		false	3036147	3036711	0.06192799286061153
CP016359_264	CP016359		false	326110	327487	CP016359_264	CP016359	CP016359_cluster_2	true	326110	327487	0.9265506109494647
CP016359_2640	CP016359		false	3036986	3037463	CP016359_2640	CP016359		false	3036986	3037463	0.06192799286061153
CP016359_2641	CP016359		false	3037758	3038304	CP016359_2641	CP016359		false	3037758	3038304	0.061960530046774716
CP016359_2642	CP016359		false	3038555	3038702	CP016359_2642	CP016359		false	3038555	3038702	0.061960530046774716
CP016359_2643	CP016359		false	3038843	3040289	CP016359_2643	CP016359		false	3038843	3040289	0.061960530046774716
CP016359_2644	CP016359		false	3040285	3041314	CP016359_2644	CP016359		false	3040285	3041314	0.061960530046774716
CP016359_2645	CP016359		false	3041315	3041864	CP016359_2645	CP016359		false	3041315	3041864	0.061960530046774716
CP016359_2646	CP016359		false	3042395	3042593	CP016359_2646	CP016359		false	3042395	3042593	0.061960530046774716
CP016359_2647	CP016359		false	3042604	3042985	CP016359_2647	CP016359		false	3042604	3042985	0.061960530046774716
CP016359_2648	CP016359		false	3043067	3043403	CP016359_2648	CP016359		false	3043067	3043403	0.061960530046774716
CP016359_2649	CP016359		false	3043473	3043605	CP016359_2649	CP016359		false	3043473	3043605	0.061960530046774716
CP016359_265	CP016359	24470_24471_PUL0328	true	327523	329845	CP016359_265	CP016359	CP016359_cluster_2	true	327523	329845	0.9786983497191952
CP016359_2650	CP016359		false	3044361	3045198	CP016359_2650	CP016359		false	3044361	3045198	0.061960530046774716
CP016359_2651	CP016359		false	3045291	3045699	CP016359_2651	CP016359		false	3045291	3045699	0.061960530046774716
CP016359_2652	CP016359		false	3046439	3047657	CP016359_2652	CP016359		false	3046439	3047657	0.061960530046774716
CP016359_2653	CP016359		false	3048275	3048719	CP016359_2653	CP016359		false	3048275	3048719	0.061960530046774716
CP016359_2654	CP016359		false	3048736	3049492	CP016359_2654	CP016359		false	3048736	3049492	0.061960530046774716
CP016359_2655	CP016359		false	3050288	3050468	CP016359_2655	CP016359		false	3050288	3050468	0.061960530046774716
CP016359_2656	CP016359		false	3050562	3052599	CP016359_2656	CP016359		false	3050562	3052599	0.061960530046774716
CP016359_2657	CP016359		false	3052595	3053756	CP016359_2657	CP016359		false	3052595	3053756	0.061960530046774716
CP016359_2658	CP016359		false	3053758	3055015	CP016359_2658	CP016359		false	3053758	3055015	0.061960530046774716
CP016359_2659	CP016359		false	3055279	3055633	CP016359_2659	CP016359		false	3055279	3055633	0.061960530046774716
CP016359_266	CP016359	24470_24471_PUL0328	true	329860	330823	CP016359_266	CP016359	CP016359_cluster_2	true	329860	330823	0.9797762379768752
CP016359_2660	CP016359		false	3055632	3056682	CP016359_2660	CP016359		false	3055632	3056682	0.061960530046774716
CP016359_2661	CP016359		false	3056671	3058153	CP016359_2661	CP016359		false	3056671	3058153	0.026817458400133675
CP016359_2662	CP016359		false	3058211	3059054	CP016359_2662	CP016359		false	3058211	3059054	0.06192799286061153
CP016359_2663	CP016359		false	3058967	3059186	CP016359_2663	CP016359		false	3058967	3059186	0.06192799286061153
CP016359_2664	CP016359		false	3059804	3060668	CP016359_2664	CP016359		false	3059804	3060668	0.06192799286061153
CP016359_2665	CP016359		false	3060664	3061423	CP016359_2665	CP016359		false	3060664	3061423	0.06192799286061153
CP016359_2666	CP016359		false	3061882	3062647	CP016359_2666	CP016359		false	3061882	3062647	0.061960530046774716
CP016359_2667	CP016359		false	3062944	3064078	CP016359_2667	CP016359		false	3062944	3064078	0.061960530046774716
CP016359_2668	CP016359		false	3064301	3065546	CP016359_2668	CP016359		false	3064301	3065546	0.061960530046774716
CP016359_2669	CP016359		false	3065545	3066802	CP016359_2669	CP016359		false	3065545	3066802	0.061960530046774716
CP016359_267	CP016359	24470_24471_PUL0328	true	330835	332152	CP016359_267	CP016359	CP016359_cluster_2	true	330835	332152	0.9675055623059569
CP016359_2670	CP016359		false	3066963	3067815	CP016359_2670	CP016359		false	3066963	3067815	0.061960530046774716
CP016359_2671	CP016359		false	3067931	3068393	CP016359_2671	CP016359		false	3067931	3068393	0.061960530046774716
CP016359_2672	CP016359		false	3068575	3069424	CP016359_2672	CP016359		false	3068575	3069424	0.061960530046774716
CP016359_2673	CP016359		false	3069404	3070781	CP016359_2673	CP016359		false	3069404	3070781	0.061960530046774716
CP016359_2674	CP016359		false	3070877	3071315	CP016359_2674	CP016359		false	3070877	3071315	0.061960530046774716
CP016359_2675	CP016359		false	3071482	3072223	CP016359_2675	CP016359		false	3071482	3072223	0.061960530046774716
CP016359_2676	CP016359		false	3072561	3073965	CP016359_2676	CP016359		false	3072561	3073965	0.061960530046774716
CP016359_2677	CP016359		false	3074043	3074637	CP016359_2677	CP016359		false	3074043	3074637	0.061960530046774716
CP016359_2678	CP016359		false	3074642	3075131	CP016359_2678	CP016359		false	3074642	3075131	0.061960530046774716
CP016359_2679	CP016359		false	3075531	3075840	CP016359_2679	CP016359		false	3075531	3075840	0.061960530046774716
CP016359_268	CP016359	24470_24471_PUL0328	true	332156	334454	CP016359_268	CP016359	CP016359_cluster_2	true	332156	334454	0.9686072099742246
CP016359_2680	CP016359		false	3075985	3076855	CP016359_2680	CP016359		false	3075985	3076855	0.061960530046774716
CP016359_2681	CP016359		false	3076877	3077789	CP016359_2681	CP016359		false	3076877	3077789	0.061960530046774716
CP016359_2682	CP016359		false	3077970	3078207	CP016359_2682	CP016359		false	3077970	3078207	0.061960530046774716
CP016359_2683	CP016359		false	3078493	3079072	CP016359_2683	CP016359		false	3078493	3079072	0.061960530046774716
CP016359_2684	CP016359		false	3079083	3079659	CP016359_2684	CP016359		false	3079083	3079659	0.061960530046774716
CP016359_2685	CP016359		false	3079655	3082640	CP016359_2685	CP016359		false	3079655	3082640	0.061960530046774716
CP016359_2686	CP016359		false	3082680	3083469	CP016359_2686	CP016359		false	3082680	3083469	0.061960530046774716
CP016359_2687	CP016359		false	3083633	3084278	CP016359_2687	CP016359		false	3083633	3084278	0.061960530046774716
CP016359_2688	CP016359		false	3084490	3084790	CP016359_2688	CP016359		false	3084490	3084790	0.061960530046774716
CP016359_2689	CP016359		false	3084912	3085632	CP016359_2689	CP016359		false	3084912	3085632	0.061960530046774716
CP016359_269	CP016359	24470_24471_PUL0328	true	334468	335389	CP016359_269	CP016359	CP016359_cluster_2	true	334468	335389	0.9297916688170726
CP016359_2690	CP016359		false	3085641	3085959	CP016359_2690	CP016359		false	3085641	3085959	0.061960530046774716
CP016359_2691	CP016359		false	3085930	3087010	CP016359_2691	CP016359		false	3085930	3087010	0.061960530046774716
CP016359_2692	CP016359		false	3087006	3088143	CP016359_2692	CP016359		false	3087006	3088143	0.061960530046774716
CP016359_2693	CP016359		false	3088139	3090512	CP016359_2693	CP016359		false	3088139	3090512	0.061960530046774716
CP016359_2694	CP016359		false	3090508	3091048	CP016359_2694	CP016359		false	3090508	3091048	0.061960530046774716
CP016359_2695	CP016359		false	3091049	3091463	CP016359_2695	CP016359		false	3091049	3091463	0.061960530046774716
CP016359_2696	CP016359		false	3091666	3100057	CP016359_2696	CP016359		false	3091666	3100057	0.061960530046774716
CP016359_2697	CP016359		false	3100246	3100999	CP016359_2697	CP016359		false	3100246	3100999	0.061960530046774716
CP016359_2698	CP016359		false	3101254	3101650	CP016359_2698	CP016359		false	3101254	3101650	0.061960530046774716
CP016359_2699	CP016359		false	3101661	3102378	CP016359_2699	CP016359		false	3101661	3102378	0.061960530046774716
CP016359_27	CP016359		false	34649	35633	CP016359_27	CP016359		false	34649	35633	0.061960530046774716
CP016359_270	CP016359	24470_24471_PUL0328	true	335444	336878	CP016359_270	CP016359	CP016359_cluster_2	true	335444	336878	0.9281271599916848
CP016359_2700	CP016359		false	3102384	3103095	CP016359_2700	CP016359		false	3102384	3103095	0.061960530046774716
CP016359_2701	CP016359		false	3103107	3105186	CP016359_2701	CP016359		false	3103107	3105186	0.061960530046774716
CP016359_2702	CP016359		false	3105282	3110163	CP016359_2702	CP016359		false	3105282	3110163	0.061960530046774716
CP016359_2703	CP016359		false	3110198	3110651	CP016359_2703	CP016359		false	3110198	3110651	0.061960530046774716
CP016359_2704	CP016359		false	3110685	3111330	CP016359_2704	CP016359		false	3110685	3111330	0.061960530046774716
CP016359_2705	CP016359		false	3111322	3111820	CP016359_2705	CP016359		false	3111322	3111820	0.061960530046774716
CP016359_2706	CP016359		false	3111822	3112356	CP016359_2706	CP016359		false	3111822	3112356	0.061960530046774716
CP016359_2707	CP016359		false	3112374	3112752	CP016359_2707	CP016359		false	3112374	3112752	0.061960530046774716
CP016359_2708	CP016359		false	3112804	3113782	CP016359_2708	CP016359		false	3112804	3113782	0.061960530046774716
CP016359_2709	CP016359		false	3113848	3114634	CP016359_2709	CP016359		false	3113848	3114634	0.061960530046774716
CP016359_271	CP016359	24470_24471_PUL0328	true	336886	338839	CP016359_271	CP016359	CP016359_cluster_2	true	336886	338839	0.8801981851383631
CP016359_2710	CP016359		false	3114716	3115526	CP016359_2710	CP016359		false	3114716	3115526	0.061960530046774716
CP016359_2711	CP016359		false	3115641	3116082	CP016359_2711	CP016359		false	3115641	3116082	0.061960530046774716
CP016359_2712	CP016359		false	3116397	3116886	CP016359_2712	CP016359		false	3116397	3116886	0.061960530046774716
CP016359_2713	CP016359		false	3116999	3117980	CP016359_2713	CP016359		false	3116999	3117980	0.061960530046774716
CP016359_2714	CP016359		false	3118043	3118634	CP016359_2714	CP016359		false	3118043	3118634	0.061960530046774716
CP016359_2715	CP016359		false	3118656	3119007	CP016359_2715	CP016359		false	3118656	3119007	0.061960530046774716
CP016359_2716	CP016359		false	3119073	3119553	CP016359_2716	CP016359		false	3119073	3119553	0.061960530046774716
CP016359_2717	CP016359		false	3119703	3120291	CP016359_2717	CP016359		false	3119703	3120291	0.061960530046774716
CP016359_2718	CP016359		false	3120298	3120961	CP016359_2718	CP016359		false	3120298	3120961	0.061960530046774716
CP016359_2719	CP016359		false	3121282	3122194	CP016359_2719	CP016359		false	3121282	3122194	0.018015289816690774
CP016359_272	CP016359	24470_24471_PUL0328	true	338873	339551	CP016359_272	CP016359	CP016359_cluster_2	true	338873	339551	0.8650452306481607
CP016359_2720	CP016359		false	3122331	3122610	CP016359_2720	CP016359		false	3122331	3122610	0.06192799286061153
CP016359_2721	CP016359		false	3122609	3122795	CP016359_2721	CP016359		false	3122609	3122795	0.06192799286061153
CP016359_2722	CP016359		false	3123132	3124116	CP016359_2722	CP016359		false	3123132	3124116	0.06192799286061153
CP016359_2723	CP016359		false	3124090	3124888	CP016359_2723	CP016359		false	3124090	3124888	0.06192799286061153
CP016359_2724	CP016359		false	3124964	3128657	CP016359_2724	CP016359		false	3124964	3128657	0.061960530046774716
CP016359_2725	CP016359		false	3128970	3129690	CP016359_2725	CP016359		false	3128970	3129690	0.061960530046774716
CP016359_2726	CP016359		false	3129951	3130344	CP016359_2726	CP016359		false	3129951	3130344	0.061960530046774716
CP016359_2727	CP016359		false	3130519	3131527	CP016359_2727	CP016359		false	3130519	3131527	0.061960530046774716
CP016359_2728	CP016359		false	3132296	3133835	CP016359_2728	CP016359		false	3132296	3133835	0.009670130060511326
CP016359_2729	CP016359		false	3133970	3135230	CP016359_2729	CP016359		false	3133970	3135230	0.10287527574017062
CP016359_273	CP016359	24470_24471_PUL0328	true	339560	341870	CP016359_273	CP016359	CP016359_cluster_2	true	339560	341870	0.884281228948405
CP016359_2730	CP016359		false	3135463	3136036	CP016359_2730	CP016359		false	3135463	3136036	0.07318397849857178
CP016359_2731	CP016359		false	3136521	3137172	CP016359_2731	CP016359		false	3136521	3137172	0.06323373599029129
CP016359_2732	CP016359		false	3137219	3138392	CP016359_2732	CP016359		false	3137219	3138392	0.06530133237201496
CP016359_2733	CP016359		false	3138613	3139429	CP016359_2733	CP016359		false	3138613	3139429	0.08099160221130416
CP016359_2734	CP016359		false	3139425	3140121	CP016359_2734	CP016359		false	3139425	3140121	0.061960530046774716
CP016359_2735	CP016359		false	3140496	3141294	CP016359_2735	CP016359		false	3140496	3141294	0.061960530046774716
CP016359_2736	CP016359		false	3141489	3141843	CP016359_2736	CP016359		false	3141489	3141843	0.061960530046774716
CP016359_2737	CP016359		false	3142120	3142606	CP016359_2737	CP016359		false	3142120	3142606	0.061960530046774716
CP016359_2738	CP016359		false	3142764	3143691	CP016359_2738	CP016359		false	3142764	3143691	0.061960530046774716
CP016359_2739	CP016359		false	3143887	3144211	CP016359_2739	CP016359		false	3143887	3144211	0.061960530046774716
CP016359_274	CP016359	24470_24471_PUL0328	true	341897	342395	CP016359_274	CP016359		false	341897	342395	0.8247259907213167
CP016359_2740	CP016359		false	3144491	3144626	CP016359_2740	CP016359		false	3144491	3144626	0.061960530046774716
CP016359_2741	CP016359		false	3144844	3144934	CP016359_2741	CP016359		false	3144844	3144934	0.061960530046774716
CP016359_2742	CP016359		false	3144926	3145178	CP016359_2742	CP016359		false	3144926	3145178	0.061960530046774716
CP016359_2743	CP016359		false	3145530	3146535	CP016359_2743	CP016359		false	3145530	3146535	0.061960530046774716
CP016359_2744	CP016359		false	3146596	3147157	CP016359_2744	CP016359		false	3146596	3147157	0.061960530046774716
CP016359_2745	CP016359		false	3147150	3147690	CP016359_2745	CP016359		false	3147150	3147690	0.061960530046774716
CP016359_2746	CP016359		false	3147858	3148539	CP016359_2746	CP016359		false	3147858	3148539	0.061960530046774716
CP016359_2747	CP016359		false	3148698	3149568	CP016359_2747	CP016359		false	3148698	3149568	0.061960530046774716
CP016359_2748	CP016359		false	3149737	3150340	CP016359_2748	CP016359		false	3149737	3150340	0.061960530046774716
CP016359_2749	CP016359		false	3150493	3151201	CP016359_2749	CP016359		false	3150493	3151201	0.061960530046774716
CP016359_275	CP016359	24470_24471_PUL0328	true	342412	344608	CP016359_275	CP016359		false	342412	344608	0.5818444114993706
CP016359_2750	CP016359		false	3151357	3152308	CP016359_2750	CP016359		false	3151357	3152308	0.061960530046774716
CP016359_2751	CP016359		false	3152588	3153584	CP016359_2751	CP016359		false	3152588	3153584	0.061960530046774716
CP016359_2752	CP016359		false	3153903	3154908	CP016359_2752	CP016359		false	3153903	3154908	0.061960530046774716
CP016359_2753	CP016359		false	3154986	3157641	CP016359_2753	CP016359		false	3154986	3157641	0.061960530046774716
CP016359_2754	CP016359		false	3157588	3157702	CP016359_2754	CP016359		false	3157588	3157702	0.061960530046774716
CP016359_2755	CP016359		false	3157664	3158264	CP016359_2755	CP016359		false	3157664	3158264	0.061960530046774716
CP016359_2756	CP016359		false	3158715	3159000	CP016359_2756	CP016359		false	3158715	3159000	0.061960530046774716
CP016359_2757	CP016359		false	3158992	3159232	CP016359_2757	CP016359		false	3158992	3159232	0.061960530046774716
CP016359_2758	CP016359		false	3159505	3160501	CP016359_2758	CP016359		false	3159505	3160501	0.061960530046774716
CP016359_2759	CP016359		false	3160643	3161342	CP016359_2759	CP016359		false	3160643	3161342	0.061960530046774716
CP016359_276	CP016359	24470_24471_PUL0328	true	345049	347317	CP016359_276	CP016359		false	345049	347317	0.6128855637575567
CP016359_2760	CP016359		false	3161507	3161930	CP016359_2760	CP016359		false	3161507	3161930	0.061960530046774716
CP016359_2761	CP016359		false	3161944	3162352	CP016359_2761	CP016359		false	3161944	3162352	0.061960530046774716
CP016359_2762	CP016359		false	3162570	3163566	CP016359_2762	CP016359		false	3162570	3163566	0.061960530046774716
CP016359_2763	CP016359		false	3163730	3164381	CP016359_2763	CP016359		false	3163730	3164381	0.061960530046774716
CP016359_2764	CP016359		false	3164534	3165416	CP016359_2764	CP016359		false	3164534	3165416	0.061960530046774716
CP016359_2765	CP016359		false	3165633	3166629	CP016359_2765	CP016359		false	3165633	3166629	0.061960530046774716
CP016359_2766	CP016359		false	3166950	3167955	CP016359_2766	CP016359		false	3166950	3167955	0.061960530046774716
CP016359_2767	CP016359		false	3167996	3168971	CP016359_2767	CP016359		false	3167996	3168971	0.061960530046774716
CP016359_2768	CP016359		false	3169017	3170205	CP016359_2768	CP016359		false	3169017	3170205	0.061960530046774716
CP016359_2769	CP016359		false	3170292	3171675	CP016359_2769	CP016359		false	3170292	3171675	0.061960530046774716
CP016359_277	CP016359	24470_24471_PUL0328	true	347409	349173	CP016359_277	CP016359		false	347409	349173	0.5472195561115292
CP016359_2770	CP016359		false	3171905	3172538	CP016359_2770	CP016359		false	3171905	3172538	0.061960530046774716
CP016359_2771	CP016359		false	3172602	3173412	CP016359_2771	CP016359		false	3172602	3173412	0.061960530046774716
CP016359_2772	CP016359		false	3173804	3175106	CP016359_2772	CP016359		false	3173804	3175106	0.061960530046774716
CP016359_2773	CP016359		false	3175107	3176139	CP016359_2773	CP016359		false	3175107	3176139	0.061960530046774716
CP016359_2774	CP016359		false	3176140	3177172	CP016359_2774	CP016359		false	3176140	3177172	0.061960530046774716
CP016359_2775	CP016359		false	3177251	3177566	CP016359_2775	CP016359		false	3177251	3177566	0.061960530046774716
CP016359_2776	CP016359		false	3177568	3178054	CP016359_2776	CP016359		false	3177568	3178054	0.061960530046774716
CP016359_2777	CP016359		false	3178058	3178673	CP016359_2777	CP016359		false	3178058	3178673	0.061960530046774716
CP016359_2778	CP016359		false	3178672	3180076	CP016359_2778	CP016359		false	3178672	3180076	0.061960530046774716
CP016359_2779	CP016359		false	3180132	3180819	CP016359_2779	CP016359		false	3180132	3180819	0.061960530046774716
CP016359_278	CP016359	24470_24471_PUL0328	true	349259	352433	CP016359_278	CP016359		false	349259	352433	0.4170325855462515
CP016359_2780	CP016359		false	3180952	3181363	CP016359_2780	CP016359		false	3180952	3181363	0.061960530046774716
CP016359_2781	CP016359		false	3181407	3181830	CP016359_2781	CP016359		false	3181407	3181830	0.061960530046774716
CP016359_2782	CP016359		false	3181826	3182234	CP016359_2782	CP016359		false	3181826	3182234	0.061960530046774716
CP016359_2783	CP016359		false	3182277	3182694	CP016359_2783	CP016359		false	3182277	3182694	0.061960530046774716
CP016359_2784	CP016359		false	3182668	3183664	CP016359_2784	CP016359		false	3182668	3183664	0.061960530046774716
CP016359_2785	CP016359		false	3183843	3184722	CP016359_2785	CP016359		false	3183843	3184722	0.061960530046774716
CP016359_2786	CP016359		false	3184743	3186081	CP016359_2786	CP016359		false	3184743	3186081	0.061960530046774716
CP016359_2787	CP016359		false	3186292	3186778	CP016359_2787	CP016359		false	3186292	3186778	0.061960530046774716
CP016359_2788	CP016359		false	3186805	3188254	CP016359_2788	CP016359		false	3186805	3188254	0.061960530046774716
CP016359_2789	CP016359		false	3188276	3189818	CP016359_2789	CP016359		false	3188276	3189818	0.061960530046774716
CP016359_279	CP016359	24470_24471_PUL0328	true	352814	353618	CP016359_279	CP016359		false	352814	353618	0.4642367559910917
CP016359_2790	CP016359		false	3189872	3190784	CP016359_2790	CP016359		false	3189872	3190784	0.061960530046774716
CP016359_2791	CP016359		false	3190863	3191493	CP016359_2791	CP016359		false	3190863	3191493	0.061960530046774716
CP016359_2792	CP016359		false	3191648	3192641	CP016359_2792	CP016359		false	3191648	3192641	0.061960530046774716
CP016359_2793	CP016359		false	3192714	3193020	CP016359_2793	CP016359		false	3192714	3193020	0.061960530046774716
CP016359_2794	CP016359		false	3193093	3193987	CP016359_2794	CP016359		false	3193093	3193987	0.061960530046774716
CP016359_2795	CP016359		false	3194145	3195915	CP016359_2795	CP016359		false	3194145	3195915	0.061960530046774716
CP016359_2796	CP016359		false	3195907	3196252	CP016359_2796	CP016359		false	3195907	3196252	0.061960530046774716
CP016359_2797	CP016359		false	3196321	3197185	CP016359_2797	CP016359		false	3196321	3197185	0.061960530046774716
CP016359_2798	CP016359		false	3197181	3197682	CP016359_2798	CP016359		false	3197181	3197682	0.061960530046774716
CP016359_2799	CP016359		false	3197992	3198448	CP016359_2799	CP016359		false	3197992	3198448	0.061960530046774716
CP016359_28	CP016359		false	35637	36468	CP016359_28	CP016359		false	35637	36468	0.0017569458654972956
CP016359_280	CP016359	24470_24471_PUL0328	true	353628	355248	CP016359_280	CP016359		false	353628	355248	0.4128706623859853
CP016359_2800	CP016359		false	3198509	3199310	CP016359_2800	CP016359		false	3198509	3199310	0.061960530046774716
CP016359_2801	CP016359		false	3199444	3199642	CP016359_2801	CP016359		false	3199444	3199642	0.061960530046774716
CP016359_2802	CP016359		false	3199670	3200627	CP016359_2802	CP016359		false	3199670	3200627	0.061960530046774716
CP016359_2803	CP016359		false	3200748	3201180	CP016359_2803	CP016359		false	3200748	3201180	0.061960530046774716
CP016359_2804	CP016359		false	3201273	3202605	CP016359_2804	CP016359		false	3201273	3202605	0.061960530046774716
CP016359_2805	CP016359		false	3202604	3203603	CP016359_2805	CP016359		false	3202604	3203603	0.061960530046774716
CP016359_2806	CP016359		false	3203580	3204792	CP016359_2806	CP016359		false	3203580	3204792	0.061960530046774716
CP016359_2807	CP016359		false	3204788	3205541	CP016359_2807	CP016359		false	3204788	3205541	0.061960530046774716
CP016359_2808	CP016359		false	3205544	3206402	CP016359_2808	CP016359		false	3205544	3206402	0.061960530046774716
CP016359_2809	CP016359		false	3206376	3207357	CP016359_2809	CP016359		false	3206376	3207357	0.061960530046774716
CP016359_281	CP016359	24470_24471_PUL0328	true	355261	358336	CP016359_281	CP016359		false	355261	358336	0.3585186455025791
CP016359_2810	CP016359		false	3207391	3208099	CP016359_2810	CP016359		false	3207391	3208099	0.061960530046774716
CP016359_2811	CP016359		false	3208101	3208875	CP016359_2811	CP016359		false	3208101	3208875	0.061960530046774716
