cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls
cblaster_PUL0410	CP098927	4483198	4489861	562	cblaster		true	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5310763	30896	0.5817619803406779
cblaster_PUL0571	NZ_JAEFCJ010000001	2347169	2354078	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634
cblaster_PUL0571	CP098927	2655980	2662889	562	cblaster		true	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5310763	30896	0.5817619803406779
cblaster_PUL0571	NC_007946	1849839	1856747	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406
cblaster_PUL0571_PUL0100	AP031375	2291124	2298024	562	cblaster_dbcan	merged	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	4641652	65912	1.4200116682594903
cblaster_PUL0751	AP031375	3767115	3773386	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	4641652	65912	1.4200116682594903
cblaster_PUL0751	NC_007946	387134	393396	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406
cblaster_PUL0751	CP098927	1080870	1087132	562	cblaster		true	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5310763	30896	0.5817619803406779
PUL0710	NC_010655	641820	650608	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	2664102	16216	0.6086854031865147
PUL0711	NC_010655	1310567	1317995	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	2664102	16216	0.6086854031865147
PUL0728	JABDHV010000033	5144	33037	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia biwaensis	33560	27893	83.11382598331348
PUL0137	CP028460	589943	596176	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0138	CP028460	1879108	1890055	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0139	CP028460	61377	75411	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0140	CP028460	622448	639066	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0141	CP028460	153312	158539	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0142	CP028460	1843829	1850807	302912	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1932687	60037	3.106400570811518
PUL0271	CP180380	53582	59598	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0272	CP180380	565120	571247	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0273	CP180380	574327	581297	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0274	CP180380	604562	622410	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0275	CP180380	1851129	1863752	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0276	CP180380	1889631	1903343	302911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0455	CP180380	153186	157662	28025	dbcan		true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	1938709	67772	3.4957283429333645
PUL0033	CP047437	423122	429159	2133	dbcan		true	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma	Spiroplasma citri	1742208	6037	0.3465143082800676
PUL0454	CP003170	4053711	4085799	134676	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Actinoplanes	Actinoplanes sp900119315	9239851	32088	0.34727832732367653
PUL0029_cblaster_PUL0295	NC_015067	2209677	2271573	216816	dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
PUL0031	AE014295	126816	130943	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
PUL0032	AE014295	1500956	1505431	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
PUL0232	CP000303	2337397	2344915	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0233	CP000303	2325349	2332210	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0284	CP000303	1928568	1934764	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0285	CP000303	707814	714874	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0294	PJEE01000011	293988	308944	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172
PUL0296	PJDT01000028	157706	165136	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	178408	26029	14.589592394959867
PUL0299_cblaster_PUL0673_cblaster_PUL0740	NZ_PJDX01000003	147509	164237	216816	dbcan_cblaster_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	210964	34104	16.16579131984604
PUL0300	NZ_PJDO01000018	15593	34141	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	117618	72754	61.85617847608359
PUL0347	CP006712	1904821	1922254	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
PUL0368	CP001095	2595574	2636747	1682	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
PUL0576	CP001840	1236100	1248439	1681	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	2214656	18853	0.8512834498901861
PUL0578	CP000303	153080	159234	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0606	CP000303	389206	393826	1685	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
PUL0650	NZ_AP022379	35557	47456	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
PUL0720	NC_015067	266861	284077	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
PUL0735_cblaster_PUL0300	CP090790	1349248	1376839	216816	dbcan_cblaster	merged	true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2417164	56436	2.334802272415111
PUL0740	CP001095	2442411	2445795	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
PUL0741	CP001095	2558878	2565276	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
PUL0742	CP001095	395169	402861	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
cblaster_PUL0029_PUL0295	NZ_PJDO01000018	55039	109245	216816	cblaster_dbcan	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	117618	72754	61.85617847608359
cblaster_PUL0029_cblaster_PUL0295	NZ_AP022379	2122713	2166213	216816	cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0031	CP001095	912482	916783	1682	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
cblaster_PUL0031	NZ_AP022379	1473983	1478142	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0031	PJEE01000011	32559	36718	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172
cblaster_PUL0031	CP006712	1543883	1548175	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0031	NC_015067	1586203	1590362	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0032	CP000303	144520	149008	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
cblaster_PUL0032	NZ_AP022379	127929	132418	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0032	CP006712	147936	152424	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0032	NZ_PJEE01000001	112315	116804	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401
cblaster_PUL0032	NC_015067	137700	142189	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0232	CP006712	2203645	2211167	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0232	AE014295	1692080	1699655	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0232	CP090790	1274116	1281664	216816	cblaster		true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2417164	56436	2.334802272415111
cblaster_PUL0232	NC_015067	2312659	2320207	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0232	NZ_AP022379	2197089	2204637	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0232	CP001095	2773011	2780440	1682	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
cblaster_PUL0233	NZ_AP022379	2185042	2191903	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0233	NC_015067	2300611	2307473	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0283_cblaster_PUL0297_PUL0298_cblaster_PUL0367	NZ_PJEE01000001	419369	431274	216816	cblaster_dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401
cblaster_PUL0283_cblaster_PUL0297_cblaster_PUL0298_cblaster_PUL0367	CP006712	461636	473770	1685	cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0283_cblaster_PUL0298_PUL0297_cblaster_PUL0367	NZ_PJEG01000006	13105	25205	216816	cblaster_dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp959020155	36295	12100	33.33792533406805
cblaster_PUL0284	CP006712	1808387	1814582	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0284	CP001840	1720473	1726987	1681	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	2214656	18853	0.8512834498901861
cblaster_PUL0285	CP006712	612503	619564	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0285	NZ_AP022379	575758	587419	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0285	NC_015067	567931	579571	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0285	CP090790	574269	581337	216816	cblaster		true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2417164	56436	2.334802272415111
cblaster_PUL0285	AE014295	1015666	1027327	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0296	CP090790	1312743	1317279	216816	cblaster		true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2417164	56436	2.334802272415111
cblaster_PUL0296	AE014295	1733290	1744564	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0297_cblaster_PUL0298_PUL0283_cblaster_PUL0367	CP000303	555378	567551	1685	cblaster_dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2422684	55070	2.273098761538855
cblaster_PUL0297_cblaster_PUL0298_cblaster_PUL0283_PUL0367	AE014295	1165270	1177370	216816	cblaster_dbcan	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0300	PJDT01000028	94524	113123	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	178408	26029	14.589592394959867
cblaster_PUL0300	AE014295	1787637	1806222	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0576	NZ_AP022379	1815259	1825202	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0576	NC_015067	1930178	1940121	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015
cblaster_PUL0576	CP001095	2404196	2413894	1682	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
cblaster_PUL0576	CP090790	1642847	1652540	216816	cblaster		true	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2417164	56436	2.334802272415111
cblaster_PUL0576	PJEE01000011	376643	386335	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172
cblaster_PUL0576	AE014295	2047897	2057593	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
cblaster_PUL0578	CP006712	156542	162697	1685	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2288919	65280	2.852001315905019
cblaster_PUL0606	CP001095	314771	319392	1682	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	2832748	84696	2.9898882639754754
cblaster_PUL0720	NZ_PJDX01000003	52839	70215	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	210964	34104	16.16579131984604
cblaster_PUL0720	NZ_PJEE01000001	239702	257069	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401
cblaster_PUL0720	NZ_AP022379	253173	270382	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842
cblaster_PUL0720	AE014295	1354873	1372084	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2256640	96704	4.285309132161089
PUL0212	NC_008618	2006567	2020309	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262
PUL0213	NC_008618	2044437	2051250	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262
PUL0214	NC_008618	1763016	1778475	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262
PUL0673_cblaster_PUL0740	NZ_AP012330	2208139	2217803	28026	dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817
PUL0792	NZ_CP079235	549827	573387	28026	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564
cblaster_PUL0031	NZ_AP012330	1589102	1593462	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817
cblaster_PUL0031	NC_008618	1419722	1424203	1680	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262
cblaster_PUL0031	NZ_CP079235	1674724	1679083	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564
cblaster_PUL0367	NZ_AP012330	1894973	1899315	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817
cblaster_PUL0367	NZ_CP079235	1949247	1953589	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564
cblaster_PUL0720	NZ_AP012330	163873	170871	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817
cblaster_PUL0720	NZ_CP079235	160846	167828	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564
cblaster_PUL0792	NZ_AP012330	551964	571315	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817
PUL0122	CP007013	1598265	1608135	2336	dbcan		false	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	1869644	50072	2.6781569111552788
PUL0361	CP007013	997862	1008239	2336	dbcan		false	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	1869644	50072	2.6781569111552788
PUL0390	CP007013	864165	893990	2336	dbcan		false	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	1869644	50072	2.6781569111552788
PUL0423	CP000916	783518	787893	2337	dbcan		true	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	1884562	56225	2.983451857779155
cblaster_PUL0122	CP000916	1345965	1355831	2337	cblaster		true	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	1884562	56225	2.983451857779155
cblaster_PUL0361	CP000916	752861	763274	2337	cblaster		true	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	1884562	56225	2.983451857779155
cblaster_PUL0390	CP000916	614140	645711	2337	cblaster		true	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	1884562	56225	2.983451857779155
PUL0034	CP001655	2245522	2247504	556	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi	4813854	30784	0.6394876122125848
PUL0035	CP001655	2247754	2253663	556	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi	4813854	30784	0.6394876122125848
PUL0209	CP002038	3416624	3428226	204038	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	4922802	30758	0.6248067665528697
PUL0373	CP002038	406834	413500	204038	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	4922802	30758	0.6248067665528697
PUL0374	CP002038	1781030	1785659	204038	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	4922802	30758	0.6248067665528697
cblaster_PUL0034	CP002038	2581700	2583651	204038	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	4922802	30758	0.6248067665528697
cblaster_PUL0035	CP002038	2575541	2581451	204038	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	4922802	30758	0.6248067665528697
