sequence_id	cluster_id	start	end	average_p	max_p	proteins	domains	type
AM039952	AM039952.1_cluster_4	2829271	2837383	0.8388880845613238	0.857307887845242	AM039952.1_2453;AM039952.1_2454;AM039952.1_2455;AM039952.1_2456;AM039952.1_2457	PF00356;PF00528;PF00532;PF00593;PF01547;PF10091;PF13377;PF13407;PF13416;PF13620	Unknown
AM039952	AM039952.1_cluster_5	3176807	3185712	0.9134950899777423	0.9298680407077384	AM039952.1_2733;AM039952.1_2734;AM039952.1_2735;AM039952.1_2736;AM039952.1_2737	PF00128;PF00356;PF00532;PF07690;PF10566;PF13347;PF13377;PF13407;PF14508;PF14509	Unknown
AM039952	AM039952.1_cluster_6	3651802	3663895	0.8191172500535755	0.8221017034278851	AM039952.1_3134;AM039952.1_3135;AM039952.1_3136;AM039952.1_3137;AM039952.1_3138	PF00703;PF00933;PF01301;PF01915;PF02449;PF06824;PF07691;PF07971;PF14310;PF17678;PF17753;PF17786;PF21317;PF21467;PF22666	Unknown
AM039952	AM039952.1_cluster_7	4156053	4164273	0.9977415786396567	0.9998291313923798	AM039952.1_3521;AM039952.1_3522;AM039952.1_3523;AM039952.1_3524;AM039952.1_3525	PF00106;PF00128;PF00356;PF00532;PF00593;PF07690;PF07715;PF08659;PF13347;PF13377;PF13407;PF13561;PF22157	Unknown
AM039952	AM039952.1_cluster_8	4977436	4990068	0.9866313183921176	0.9981301170979587	AM039952.1_4205;AM039952.1_4206;AM039952.1_4207;AM039952.1_4208;AM039952.1_4209;AM039952.1_4210;AM039952.1_4211	PF00356;PF00532;PF00933;PF01261;PF01915;PF02746;PF02837;PF03629;PF03629;PF03648;PF04616;PF07477;PF07488;PF07691;PF13377;PF13378;PF13407;PF14310;PF17851;PF21467	Unknown
AM039952	AM039952.1_cluster_9	5002031	5021197	0.9008229806225212	0.971891545197456	AM039952.1_4223;AM039952.1_4224;AM039952.1_4225;AM039952.1_4226;AM039952.1_4227;AM039952.1_4228;AM039952.1_4229;AM039952.1_4230;AM039952.1_4231;AM039952.1_4232;AM039952.1_4233;AM039952.1_4234	PF00083;PF00331;PF00331;PF00331;PF00370;PF00593;PF00703;PF02614;PF02782;PF02836;PF02837;PF07690;PF07690;PF07715;PF08450;PF09694;PF09917;PF13347;PF13347;PF14905;PF16355;PF18565;PF22666	Unknown
RHLG01000001	RHLG01000001.1_cluster_1	99189	112122	0.9079629863014692	0.9482046376553164	RHLG01000001.1_89;RHLG01000001.1_90;RHLG01000001.1_91;RHLG01000001.1_92;RHLG01000001.1_93;RHLG01000001.1_94;RHLG01000001.1_95;RHLG01000001.1_96	PF00356;PF00532;PF00593;PF00702;PF03632;PF03633;PF03636;PF07690;PF07690;PF07715;PF07980;PF13347;PF13377;PF13407;PF13419;PF13620;PF13715;PF14292;PF14292;PF14292;PF14322;PF16411	Unknown
NZ_ABJL02000007	NZ_ABJL02000007.1_cluster_1	226709	238038	0.9713495476347526	0.9891275831180277	NZ_ABJL02000007.1_161;NZ_ABJL02000007.1_162;NZ_ABJL02000007.1_163;NZ_ABJL02000007.1_164;NZ_ABJL02000007.1_165;NZ_ABJL02000007.1_166;NZ_ABJL02000007.1_167	PF00251;PF01055;PF03422;PF04616;PF04616;PF04616;PF05345;PF08305;PF10566;PF13802;PF14508;PF14509;PF16225;PF16499;PF17137;PF17801;PF17851;PF21365	Unknown
NZ_ABJL02000007	NZ_ABJL02000007.1_cluster_2	672206	683432	0.8694711109204665	0.8824241028494452	NZ_ABJL02000007.1_485;NZ_ABJL02000007.1_486;NZ_ABJL02000007.1_487;NZ_ABJL02000007.1_488;NZ_ABJL02000007.1_489;NZ_ABJL02000007.1_490	PF00128;PF00128;PF00128;PF00128;PF00593;PF07715;PF07980;PF13620;PF13715;PF16657;PF16738;PF16738;PF16738;PF19904	Unknown
NZ_ABJL02000007	NZ_ABJL02000007.1_cluster_3	733945	741767	0.8691104298640802	0.8762208635503196	NZ_ABJL02000007.1_525;NZ_ABJL02000007.1_526;NZ_ABJL02000007.1_527;NZ_ABJL02000007.1_528;NZ_ABJL02000007.1_529	PF00754;PF00884;PF00884;PF01663;PF04616;PF07470;PF10022;PF13398;PF16347;PF16347;PF22633	Unknown
NZ_ABJL02000007	NZ_ABJL02000007.1_cluster_4	808433	819779	0.9628601611330084	0.9719772266860771	NZ_ABJL02000007.1_584;NZ_ABJL02000007.1_585;NZ_ABJL02000007.1_586;NZ_ABJL02000007.1_587;NZ_ABJL02000007.1_588	PF00072;PF00295;PF00512;PF02518;PF05048;PF05089;PF07495;PF07786;PF07971;PF12708;PF12833;PF12971;PF12972;PF13229;PF17678	Unknown
NZ_ABJL02000007	NZ_ABJL02000007.1_cluster_5	887236	906510	0.8991124028263534	0.9430407543238793	NZ_ABJL02000007.1_627;NZ_ABJL02000007.1_628;NZ_ABJL02000007.1_629;NZ_ABJL02000007.1_630;NZ_ABJL02000007.1_631;NZ_ABJL02000007.1_632;NZ_ABJL02000007.1_633;NZ_ABJL02000007.1_634	PF00072;PF00165;PF00512;PF00703;PF01055;PF02518;PF02837;PF07470;PF07495;PF07715;PF07940;PF07980;PF12833;PF12866;PF13472;PF13620;PF13715;PF13802;PF14322;PF17137;PF18003;PF21365	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_1	74553	83638	0.8338843224546739	0.8410284897116537	NZ_LSNE01000005.1_68;NZ_LSNE01000005.1_69;NZ_LSNE01000005.1_70;NZ_LSNE01000005.1_71;NZ_LSNE01000005.1_72	PF00294;PF00703;PF01120;PF02836;PF02837;PF03663;PF07221;PF09423;PF16355;PF16757;PF18565	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_2	104661	116434	0.9823714965504485	0.9861821551504741	NZ_LSNE01000005.1_86;NZ_LSNE01000005.1_87;NZ_LSNE01000005.1_88;NZ_LSNE01000005.1_89;NZ_LSNE01000005.1_90;NZ_LSNE01000005.1_91	PF00392;PF01614;PF02368;PF02368;PF02368;PF02746;PF07729;PF09339;PF13378;PF17992;PF18206	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_3	131813	144812	0.8295112166982493	0.8397679916888187	NZ_LSNE01000005.1_107;NZ_LSNE01000005.1_108;NZ_LSNE01000005.1_109;NZ_LSNE01000005.1_110;NZ_LSNE01000005.1_111;NZ_LSNE01000005.1_112	PF00392;PF00593;PF07277;PF07715;PF07729;PF17992;PF18040;PF18206	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_4	187755	196341	0.8676989513334702	0.8713666723660455	NZ_LSNE01000005.1_149;NZ_LSNE01000005.1_150;NZ_LSNE01000005.1_151;NZ_LSNE01000005.1_152;NZ_LSNE01000005.1_153	PF00722;PF00884;PF00884;PF01663;PF07593;PF07944;PF13517;PF13517;PF16347;PF16347;PF20736;PF20737	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_5	211698	223207	0.9231345107052423	0.9287293357961606	NZ_LSNE01000005.1_165;NZ_LSNE01000005.1_166;NZ_LSNE01000005.1_167;NZ_LSNE01000005.1_168;NZ_LSNE01000005.1_169;NZ_LSNE01000005.1_170	PF00593;PF00722;PF00722;PF01968;PF02368;PF05378;PF06032;PF07715;PF20906	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_6	228002	238906	0.8377597086884843	0.8509308972111486	NZ_LSNE01000005.1_175;NZ_LSNE01000005.1_176;NZ_LSNE01000005.1_177;NZ_LSNE01000005.1_178;NZ_LSNE01000005.1_179;NZ_LSNE01000005.1_180;NZ_LSNE01000005.1_181;NZ_LSNE01000005.1_182;NZ_LSNE01000005.1_183	PF00171;PF00722;PF00884;PF01081;PF02423;PF02746;PF05035;PF07729;PF13378;PF16347;PF19420	Unknown
NZ_LSNE01000005	NZ_LSNE01000005.1_cluster_7	476714	486538	0.8745692927473329	0.9083506003925912	NZ_LSNE01000005.1_400;NZ_LSNE01000005.1_401;NZ_LSNE01000005.1_402;NZ_LSNE01000005.1_403;NZ_LSNE01000005.1_404;NZ_LSNE01000005.1_405;NZ_LSNE01000005.1_406;NZ_LSNE01000005.1_407	PF00295;PF00356;PF00532;PF01232;PF01381;PF01614;PF02614;PF04290;PF04295;PF06808;PF08125;PF08666;PF09339;PF12708;PF13377;PF13407;PF20629	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_1	761142	771308	0.948545397255859	0.9956367603688041	NZ_CP020030.1_721;NZ_CP020030.1_722;NZ_CP020030.1_723;NZ_CP020030.1_724;NZ_CP020030.1_725;NZ_CP020030.1_726;NZ_CP020030.1_727	PF00128;PF00128;PF00158;PF00356;PF00528;PF00528;PF00532;PF01547;PF01590;PF02903;PF02954;PF07724;PF07728;PF13377;PF13407;PF13416;PF14532;PF16657;PF22026	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_2	966469	972958	0.8931275772024937	0.9113295654138889	NZ_CP020030.1_934;NZ_CP020030.1_935;NZ_CP020030.1_936;NZ_CP020030.1_937;NZ_CP020030.1_938	PF00356;PF00528;PF00528;PF00532;PF01547;PF06202;PF13377;PF13407;PF13416;PF14742;PF22422	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_3	1678276	1682678	0.8668232053908649	0.8736485464734095	NZ_CP020030.1_1632;NZ_CP020030.1_1633;NZ_CP020030.1_1634;NZ_CP020030.1_1635;NZ_CP020030.1_1636	PF00215;PF00356;PF00532;PF01081;PF01380;PF07690;PF07690;PF13377;PF13407;PF13580	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_4	1960070	1976323	0.9711019854179767	0.9923697757412971	NZ_CP020030.1_1907;NZ_CP020030.1_1908;NZ_CP020030.1_1909;NZ_CP020030.1_1910;NZ_CP020030.1_1911;NZ_CP020030.1_1912;NZ_CP020030.1_1913;NZ_CP020030.1_1914;NZ_CP020030.1_1915;NZ_CP020030.1_1916;NZ_CP020030.1_1917;NZ_CP020030.1_1918;NZ_CP020030.1_1919	PF00294;PF00331;PF00392;PF00528;PF00528;PF00528;PF01081;PF01229;PF01263;PF01522;PF01547;PF03512;PF03648;PF07477;PF07488;PF07729;PF08543;PF13416	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_5	1990380	1997278	0.9326403709971282	0.9368670961293285	NZ_CP020030.1_1934;NZ_CP020030.1_1935;NZ_CP020030.1_1936;NZ_CP020030.1_1937;NZ_CP020030.1_1938	PF00370;PF00392;PF00532;PF00596;PF01547;PF02610;PF02782;PF11762;PF13377;PF13407;PF13416	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_6	2047766	2054884	0.9116973259213028	0.9247259022615651	NZ_CP020030.1_1980;NZ_CP020030.1_1981;NZ_CP020030.1_1982;NZ_CP020030.1_1983;NZ_CP020030.1_1984;NZ_CP020030.1_1985	PF00294;PF00356;PF00532;PF01081;PF01232;PF02614;PF04295;PF08125;PF08543;PF08666;PF13377;PF13407;PF20629	Unknown
NZ_CP020030	NZ_CP020030.1_cluster_7	3269664	3280300	0.9370017805256425	0.9706341917314592	NZ_CP020030.1_3215;NZ_CP020030.1_3216;NZ_CP020030.1_3217;NZ_CP020030.1_3218;NZ_CP020030.1_3219;NZ_CP020030.1_3220;NZ_CP020030.1_3221;NZ_CP020030.1_3222	PF00072;PF00165;PF00165;PF00528;PF00532;PF00672;PF01547;PF02056;PF02518;PF03595;PF06580;PF11975;PF12833;PF13377;PF13407;PF13416;PF17853	Unknown
NZ_MYFN02000025	NZ_MYFN02000025.1_cluster_1	4106	10072	0.9316335615337881	0.9423009380032885	NZ_MYFN02000025.1_10;NZ_MYFN02000025.1_6;NZ_MYFN02000025.1_7;NZ_MYFN02000025.1_8;NZ_MYFN02000025.1_9	PF00528;PF00528;PF01261;PF01547;PF01547;PF10566;PF13416	Unknown
CP002160	CP002160.1_cluster_1	395676	401259	0.8600229479548247	0.880658791934599	CP002160.1_317;CP002160.1_318;CP002160.1_319;CP002160.1_320	PF00532;PF01263;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF01344;PF02368;PF02368;PF07646;PF07646;PF07646;PF07646;PF07646;PF07646;PF07646;PF07646;PF13407;PF13415;PF13415;PF13415;PF13415;PF13415;PF13415;PF13415;PF13418;PF13418;PF13418;PF13418;PF13418;PF13418;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF13964;PF22359	Unknown
CP002160	CP002160.1_cluster_2	634039	643580	0.9206122254724904	0.9633992020698843	CP002160.1_526;CP002160.1_527;CP002160.1_528;CP002160.1_529;CP002160.1_530;CP002160.1_531;CP002160.1_532	PF00343;PF00356;PF00356;PF00528;PF00528;PF00532;PF00532;PF01547;PF02446;PF13377;PF13377;PF13407;PF13407;PF13416	Unknown
CP002160	CP002160.1_cluster_3	1246060	1253820	0.9431986228571613	0.9579127553910294	CP002160.1_1046;CP002160.1_1047;CP002160.1_1048;CP002160.1_1049;CP002160.1_1050	PF00150;PF00232;PF00232;PF00232;PF00358;PF00367;PF00874;PF00874;PF02378;PF03123	Unknown
CP002160	CP002160.1_cluster_4	1416556	1422249	0.8909983680161383	0.9123396163082619	CP002160.1_1205;CP002160.1_1206;CP002160.1_1207;CP002160.1_1208	PF00356;PF00404;PF00404;PF00532;PF00544;PF01270;PF02156;PF13377;PF13407	Unknown
CP002160	CP002160.1_cluster_5	1817355	1824617	0.9541366223464697	0.9655887984768767	CP002160.1_1515;CP002160.1_1516;CP002160.1_1517	PF00759;PF00759;PF00759;PF02018;PF02018;PF02018;PF02927;PF02927;PF02927	Unknown
CP002160	CP002160.1_cluster_6	2679529	2683595	0.8729831874819002	0.891240341741412	CP002160.1_2307;CP002160.1_2308;CP002160.1_2309;CP002160.1_2310;CP002160.1_2311	PF00106;PF00294;PF01081;PF01261;PF08659;PF12408;PF13561	Unknown
CP002160	CP002160.1_cluster_7	3060616	3073505	0.9745142499555816	0.9943811448979302	CP002160.1_2596;CP002160.1_2597;CP002160.1_2598;CP002160.1_2599;CP002160.1_2600	PF00072;PF00072;PF02368;PF02368;PF03551;PF04616;PF04616;PF06439;PF06964;PF13385;PF13385;PF16369;PF16369;PF20578;PF22848	Unknown
CP002160	CP002160.1_cluster_9	3315153	3334342	0.9183458732729015	0.947900302033942	CP002160.1_2790;CP002160.1_2791;CP002160.1_2792;CP002160.1_2793;CP002160.1_2794;CP002160.1_2795;CP002160.1_2796;CP002160.1_2797;CP002160.1_2798;CP002160.1_2799	PF00072;PF00165;PF00528;PF00528;PF00672;PF00722;PF00722;PF00722;PF01547;PF02018;PF02018;PF02018;PF02018;PF02518;PF06165;PF06165;PF06580;PF12833;PF13416;PF17167;PF17167;PF17853	Unknown
CP002160	CP002160.1_cluster_10	3450892	3471417	0.9649135139893562	0.9997608525308872	CP002160.1_2895;CP002160.1_2896;CP002160.1_2897;CP002160.1_2898;CP002160.1_2899;CP002160.1_2900;CP002160.1_2901;CP002160.1_2902;CP002160.1_2903	PF00404;PF00404;PF00404;PF00404;PF00404;PF00404;PF00759;PF00759;PF00759;PF00759;PF00942;PF00942;PF00963;PF00963;PF00963;PF00963;PF00963;PF00963;PF00963;PF00963;PF00963;PF02011;PF02018;PF02018;PF02927;PF02927;PF03442;PF03442;PF03442;PF03442	Unknown
CP002160	CP002160.1_cluster_11	3934904	3942887	0.8337801276338773	0.8645397917783345	CP002160.1_3285;CP002160.1_3286;CP002160.1_3287;CP002160.1_3288;CP002160.1_3289	PF00072;PF00165;PF00165;PF00356;PF00532;PF00657;PF00672;PF00703;PF02518;PF02743;PF02837;PF06580;PF12833;PF13377;PF13472;PF17753;PF17786;PF22666	Unknown
JQ844187	JQ844187.1_cluster_1	15575	22301	0.9715485625422534	0.9930851820706892	JQ844187.1_15;JQ844187.1_16;JQ844187.1_17;JQ844187.1_18;JQ844187.1_19;JQ844187.1_20	PF00365;PF01134;PF01195;PF03819;PF03819;PF12831;PF12891;PF13932;PF14014	Unknown
AE014295	AE014295.3_cluster_2	229491	238230	0.8503883994140856	0.8729202137790134	AE014295.3_186;AE014295.3_187;AE014295.3_188;AE014295.3_189;AE014295.3_190;AE014295.3_191;AE014295.3_192	PF00294;PF00356;PF00480;PF00480;PF00480;PF00532;PF01869;PF06824;PF07221;PF08543;PF13377	Unknown
AE014295	AE014295.3_cluster_3	1014130	1027327	0.9914520484570306	0.9951211507752761	AE014295.3_861;AE014295.3_862;AE014295.3_863;AE014295.3_864;AE014295.3_865;AE014295.3_866;AE014295.3_867;AE014295.3_868;AE014295.3_869	PF00356;PF00356;PF00528;PF00528;PF00532;PF00532;PF01547;PF01547;PF01547;PF02449;PF06964;PF08532;PF13377;PF13377;PF13407;PF13416;PF13416;PF13416	Unknown
AE014295	AE014295.3_cluster_4	1163897	1177370	0.978405379302588	0.9984937910518293	AE014295.3_975;AE014295.3_976;AE014295.3_977;AE014295.3_978;AE014295.3_979;AE014295.3_980;AE014295.3_981;AE014295.3_982;AE014295.3_983;AE014295.3_984	PF00150;PF00248;PF00356;PF00528;PF00528;PF00532;PF01547;PF02449;PF07510;PF07523;PF07532;PF07554;PF07745;PF08532;PF08533;PF13173;PF13377;PF13407;PF13416;PF13635	Unknown
AE014295	AE014295.3_cluster_5	1354874	1373919	0.9562631614369372	0.9786429258244745	AE014295.3_1150;AE014295.3_1151;AE014295.3_1152;AE014295.3_1153;AE014295.3_1154;AE014295.3_1155;AE014295.3_1156;AE014295.3_1157	PF00356;PF00528;PF00528;PF00532;PF01163;PF01547;PF03109;PF04616;PF07532;PF07532;PF07532;PF07554;PF07554;PF07554;PF07554;PF07944;PF13377;PF13407;PF13416;PF20736;PF20737;PF22352;PF22422	Unknown
AE014295	AE014295.3_cluster_6	1498961	1505431	0.8719118088485054	0.933114026863714	AE014295.3_1260;AE014295.3_1261;AE014295.3_1262;AE014295.3_1263	PF00083;PF00083;PF00128;PF00356;PF00532;PF07690;PF07690;PF07690;PF07690;PF09244;PF13347;PF13377	Unknown
AE014295	AE014295.3_cluster_7	1689909	1699655	0.9452124197018008	0.9813558225227251	AE014295.3_1405;AE014295.3_1406;AE014295.3_1407;AE014295.3_1408;AE014295.3_1409;AE014295.3_1410;AE014295.3_1411	PF00383;PF00480;PF00528;PF00528;PF00999;PF01547;PF02065;PF13416;PF14437;PF16874;PF16875	Unknown
AE014295	AE014295.3_cluster_8	1728584	1737111	0.8690339737344427	0.9046610564067866	AE014295.3_1424;AE014295.3_1425;AE014295.3_1426;AE014295.3_1427;AE014295.3_1428;AE014295.3_1429	PF00356;PF00528;PF00528;PF00532;PF01547;PF02368;PF04854;PF13377;PF13407;PF13416;PF20578	Unknown
AE014295	AE014295.3_cluster_9	1789709	1804624	0.9611185928873958	0.9928717857797085	AE014295.3_1464;AE014295.3_1465;AE014295.3_1466;AE014295.3_1467;AE014295.3_1468;AE014295.3_1469;AE014295.3_1470;AE014295.3_1471;AE014295.3_1472;AE014295.3_1473	PF00326;PF00356;PF00528;PF00532;PF01547;PF04616;PF04616;PF04616;PF04616;PF04616;PF06964;PF07859;PF13377;PF13407;PF13416;PF16369;PF16369;PF20434;PF22848	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_1	6693	17237	0.925209651418343	0.9352213847010671	NZ_CP009976.1_3;NZ_CP009976.1_4;NZ_CP009976.1_5;NZ_CP009976.1_6;NZ_CP009976.1_7;NZ_CP009976.1_8	PF00884;PF00884;PF00884;PF01229;PF01229;PF01663;PF14498;PF14707;PF16347;PF16347;PF16347;PF21307;PF22124	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_2	24780	38982	0.943988286168691	0.9703109487957982	NZ_CP009976.1_14;NZ_CP009976.1_15;NZ_CP009976.1_16;NZ_CP009976.1_17;NZ_CP009976.1_18;NZ_CP009976.1_19;NZ_CP009976.1_20;NZ_CP009976.1_21;NZ_CP009976.1_22	PF00135;PF00326;PF00657;PF00756;PF00884;PF01120;PF01663;PF01738;PF06439;PF07859;PF07940;PF10566;PF13180;PF13229;PF13472;PF14508;PF14509;PF14871;PF16347;PF20434	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_3	255873	267029	0.9893121404913103	0.9906799135253913	NZ_CP009976.1_212;NZ_CP009976.1_213;NZ_CP009976.1_214;NZ_CP009976.1_215;NZ_CP009976.1_216	PF00593;PF07715;PF07715;PF12741;PF12741;PF12741;PF12771;PF12771;PF13620;PF13620;PF13715;PF13715	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_4	506453	514482	0.9221046167565854	0.9468583609874243	NZ_CP009976.1_423;NZ_CP009976.1_424;NZ_CP009976.1_425;NZ_CP009976.1_426;NZ_CP009976.1_427;NZ_CP009976.1_428	PF00072;PF00083;PF00083;PF00356;PF00532;PF02156;PF02518;PF04616;PF07690;PF13377;PF13407;PF17851	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_5	515540	525997	0.9194559093132304	0.9711430870004248	NZ_CP009976.1_430;NZ_CP009976.1_431;NZ_CP009976.1_432;NZ_CP009976.1_433;NZ_CP009976.1_434;NZ_CP009976.1_435;NZ_CP009976.1_436;NZ_CP009976.1_437;NZ_CP009976.1_438	PF00331;PF00331;PF00456;PF00676;PF00722;PF00801;PF00923;PF02018;PF02018;PF02779;PF02780;PF04616;PF07690;PF07690;PF13292;PF13347;PF13347;PF18911;PF22613	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_6	614792	626643	0.9007209441870268	0.910827750504238	NZ_CP009976.1_506;NZ_CP009976.1_507;NZ_CP009976.1_508;NZ_CP009976.1_509;NZ_CP009976.1_510	PF00251;PF00593;PF02469;PF02469;PF02469;PF07593;PF07715;PF07980;PF08244;PF13517;PF13517;PF13517;PF13517;PF13517;PF13517;PF13620;PF13715;PF14322	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_7	673498	684533	0.8498858909227214	0.8639808697933266	NZ_CP009976.1_554;NZ_CP009976.1_555;NZ_CP009976.1_556;NZ_CP009976.1_557;NZ_CP009976.1_558;NZ_CP009976.1_559	PF00128;PF00128;PF00356;PF00532;PF00593;PF00702;PF03632;PF03633;PF03636;PF07715;PF07980;PF13377;PF13407;PF13419;PF13620;PF13715;PF14322	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_8	2263424	2282320	0.9347368480914539	0.9963668168686823	NZ_CP009976.1_1935;NZ_CP009976.1_1936;NZ_CP009976.1_1937;NZ_CP009976.1_1938;NZ_CP009976.1_1939;NZ_CP009976.1_1940;NZ_CP009976.1_1941;NZ_CP009976.1_1942;NZ_CP009976.1_1943;NZ_CP009976.1_1944;NZ_CP009976.1_1945;NZ_CP009976.1_1946;NZ_CP009976.1_1947	PF00295;PF00295;PF00356;PF00474;PF00532;PF00657;PF00722;PF00884;PF00884;PF00884;PF00884;PF01120;PF01120;PF04616;PF12708;PF12708;PF13229;PF13229;PF13229;PF13377;PF13407;PF13472;PF16347;PF16347;PF16347;PF16347;PF16757;PF16757	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_9	2294680	2310272	0.9196797123390174	0.9516045726299447	NZ_CP009976.1_1954;NZ_CP009976.1_1955;NZ_CP009976.1_1956;NZ_CP009976.1_1957;NZ_CP009976.1_1958;NZ_CP009976.1_1959;NZ_CP009976.1_1960	PF00884;PF00884;PF00884;PF07593;PF07715;PF07980;PF13517;PF13517;PF13517;PF13517;PF13517;PF13517;PF13517;PF13517;PF13620;PF13715;PF14322;PF16347;PF16347;PF16347;PF18040;PF18206	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_10	2339043	2346001	0.8876590620798277	0.9006988381437169	NZ_CP009976.1_1978;NZ_CP009976.1_1979;NZ_CP009976.1_1980;NZ_CP009976.1_1981;NZ_CP009976.1_1982;NZ_CP009976.1_1983	PF00722;PF00933;PF01263;PF01915;PF02746;PF05336;PF06379;PF13378;PF14310	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_11	2357971	2375252	0.938871535242261	0.9597100614358653	NZ_CP009976.1_1992;NZ_CP009976.1_1993;NZ_CP009976.1_1994;NZ_CP009976.1_1995;NZ_CP009976.1_1996;NZ_CP009976.1_1997;NZ_CP009976.1_1998;NZ_CP009976.1_1999	PF00593;PF00593;PF07715;PF07715;PF07715;PF07980;PF07980;PF09917;PF12741;PF12741;PF12771;PF13620;PF13620;PF13620;PF13715;PF13715;PF13715;PF14322;PF14322	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_12	4035738	4042401	0.8832685464644258	0.8901763624359692	NZ_CP009976.1_3499;NZ_CP009976.1_3500;NZ_CP009976.1_3501;NZ_CP009976.1_3502;NZ_CP009976.1_3503	PF00106;PF00294;PF00356;PF00365;PF00532;PF00593;PF07715;PF08659;PF13377;PF13407;PF13561;PF13620;PF13715	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_13	4050195	4058886	0.8250403193187018	0.852159905123638	NZ_CP009976.1_3510;NZ_CP009976.1_3511;NZ_CP009976.1_3512;NZ_CP009976.1_3513;NZ_CP009976.1_3514	PF00593;PF05426;PF07715;PF07883;PF07940;PF12973;PF13620;PF13715;PF14592	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_14	4523786	4530506	0.8713626106607781	0.8835702901085412	NZ_CP009976.1_3914;NZ_CP009976.1_3915;NZ_CP009976.1_3916;NZ_CP009976.1_3917;NZ_CP009976.1_3918;NZ_CP009976.1_3919	PF00171;PF01081;PF02447;PF02746;PF03553;PF03600;PF05035;PF06379;PF13378	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_15	4531068	4544399	0.8688134455937234	0.8961098928034678	NZ_CP009976.1_3921;NZ_CP009976.1_3922;NZ_CP009976.1_3923;NZ_CP009976.1_3924;NZ_CP009976.1_3925;NZ_CP009976.1_3926;NZ_CP009976.1_3927;NZ_CP009976.1_3928	PF00083;PF00083;PF00111;PF00722;PF00884;PF00884;PF01663;PF01799;PF02738;PF07690;PF07944;PF07944;PF16347;PF16347;PF20256;PF20256;PF20736;PF20736;PF20737;PF20737	Unknown
NZ_CP009976	NZ_CP009976.1_cluster_16	4577329	4595057	0.9162754447045703	0.9313236420562508	NZ_CP009976.1_3950;NZ_CP009976.1_3951;NZ_CP009976.1_3952;NZ_CP009976.1_3953;NZ_CP009976.1_3954;NZ_CP009976.1_3955;NZ_CP009976.1_3956;NZ_CP009976.1_3957;NZ_CP009976.1_3958	PF00933;PF01120;PF01120;PF01408;PF01915;PF06439;PF06439;PF07691;PF07715;PF07971;PF07980;PF13620;PF13715;PF14310;PF14322;PF15979;PF17678;PF19051;PF22725	Unknown
NZ_JH815203	NZ_JH815203.1_cluster_1	43205	54664	0.943562538286193	0.9464198544627985	NZ_JH815203.1_34;NZ_JH815203.1_35;NZ_JH815203.1_36;NZ_JH815203.1_37;NZ_JH815203.1_38	PF00072;PF00165;PF00512;PF00722;PF02156;PF02518;PF07495;PF07715;PF07980;PF12833;PF13620;PF13715;PF14322	Unknown
NZ_JH815203	NZ_JH815203.1_cluster_2	387743	399048	0.8790784573073107	0.8928037036929831	NZ_JH815203.1_350;NZ_JH815203.1_351;NZ_JH815203.1_352;NZ_JH815203.1_353;NZ_JH815203.1_354	PF00754;PF02838;PF03644;PF07555;PF12741;PF12771;PF13385;PF13385;PF18962;PF22633	Unknown
LT796703	LT796703.1_cluster_1	71	6921	0.9786240760575787	0.9806186770389294	LT796703.1_1;LT796703.1_2;LT796703.1_3;LT796703.1_4;LT796703.1_5	PF00150;PF00326;PF02156;PF04041;PF05448;PF07690;PF07690;PF13004;PF13347;PF19190	Unknown
AP006841	AP006841.1_cluster_1	273848	279911	0.8859472814457091	0.8914121999959853	AP006841.1_246;AP006841.1_247;AP006841.1_248;AP006841.1_249;AP006841.1_250	PF00370;PF00392;PF00465;PF00596;PF02782;PF02952;PF07881;PF07882;PF08279;PF13377;PF13685	Unknown
