protein_id	sequence_id	cluster_id	is_PUL	start	end	protein_id_pred	sequence_id_pred	cluster_id_pred	is_PUL_pred	start_pred	end_pred	average_p
EQ973490_976	EQ973490		false	1451386	1452355	EQ973490_976	EQ973490		false	1451386	1452355	0.09167765830324531
EQ973490_977	EQ973490		false	1452357	1453296	EQ973490_977	EQ973490		false	1452357	1453296	0.006777126161827322
EQ973490_978	EQ973490		false	1453799	1454459	EQ973490_978	EQ973490		false	1453799	1454459	0.03916036449924142
EQ973490_979	EQ973490		false	1454590	1455475	EQ973490_979	EQ973490		false	1454590	1455475	0.03011658521525768
EQ973490_98	EQ973490		false	147835	148993	EQ973490_98	EQ973490		false	147835	148993	0.021356222892743786
EQ973490_980	EQ973490		false	1455452	1458023	EQ973490_980	EQ973490		false	1455452	1458023	0.0191345062872585
EQ973490_981	EQ973490		false	1458319	1460671	EQ973490_981	EQ973490		false	1458319	1460671	0.02887661317187619
EQ973490_982	EQ973490		false	1460781	1461537	EQ973490_982	EQ973490		false	1460781	1461537	0.000342008342614128
EQ973490_983	EQ973490		false	1461663	1463643	EQ973490_983	EQ973490		false	1461663	1463643	0.01700891729964028
EQ973490_984	EQ973490		false	1463680	1464379	EQ973490_984	EQ973490		false	1463680	1464379	0.04368780453436942
EQ973490_985	EQ973490		false	1464568	1465480	EQ973490_985	EQ973490		false	1464568	1465480	0.046135987520776515
EQ973490_986	EQ973490		false	1465531	1466188	EQ973490_986	EQ973490		false	1465531	1466188	0.06284435178730832
EQ973490_987	EQ973490		false	1466318	1467986	EQ973490_987	EQ973490		false	1466318	1467986	0.04660274615701106
EQ973490_988	EQ973490		false	1467985	1468438	EQ973490_988	EQ973490		false	1467985	1468438	0.03984591820257475
EQ973490_989	EQ973490		false	1468434	1470306	EQ973490_989	EQ973490		false	1468434	1470306	0.028024801785515845
EQ973490_99	EQ973490		false	149001	149691	EQ973490_99	EQ973490		false	149001	149691	0.006912093242148342
EQ973490_990	EQ973490		false	1470430	1471537	EQ973490_990	EQ973490		false	1470430	1471537	0.03374469626444684
EQ973490_991	EQ973490		false	1471641	1472718	EQ973490_991	EQ973490		false	1471641	1472718	0.034302069385177665
EQ973490_992	EQ973490		false	1472717	1473677	EQ973490_992	EQ973490		false	1472717	1473677	0.0374288003652985
EQ973490_993	EQ973490		false	1473740	1475600	EQ973490_993	EQ973490		false	1473740	1475600	0.25762070111891344
EQ973490_994	EQ973490		false	1475836	1477177	EQ973490_994	EQ973490		false	1475836	1477177	0.34923506599797366
EQ973490_995	EQ973490		false	1477268	1478198	EQ973490_995	EQ973490		false	1477268	1478198	0.45219879699364834
EQ973490_996	EQ973490		false	1478228	1481045	EQ973490_996	EQ973490		false	1478228	1481045	0.7961261069433127
EQ973490_997	EQ973490		false	1481405	1482950	EQ973490_997	EQ973490		false	1481405	1482950	0.7597134842805991
EQ973490_998	EQ973490		false	1483036	1483420	EQ973490_998	EQ973490		false	1483036	1483420	0.6957123273190011
EQ973490_999	EQ973490		false	1483694	1486055	EQ973490_999	EQ973490		false	1483694	1486055	0.7812643624449658
FP476056_1	FP476056		false	150	1575	FP476056_1	FP476056		false	150	1575	0.00026270954574782564
FP476056_10	FP476056		false	8460	9909	FP476056_10	FP476056		false	8460	9909	0.0593685587109838
FP476056_100	FP476056		false	113062	115273	FP476056_100	FP476056		false	113062	115273	0.006363439327814168
FP476056_1000	FP476056	21135_21136	true	1265115	1268454	FP476056_1000	FP476056	FP476056_cluster_18	true	1265115	1268454	0.9981802645832288
FP476056_1001	FP476056	21135_21136	true	1268617	1269316	FP476056_1001	FP476056	FP476056_cluster_18	true	1268617	1269316	0.9948684280534317
FP476056_1002	FP476056	21135_21136	true	1269801	1271406	FP476056_1002	FP476056	FP476056_cluster_18	true	1269801	1271406	0.994340154341124
FP476056_1003	FP476056	21135_21136	true	1271463	1273299	FP476056_1003	FP476056	FP476056_cluster_18	true	1271463	1273299	0.9977072454701293
FP476056_1004	FP476056	21135_21136	true	1273525	1275016	FP476056_1004	FP476056	FP476056_cluster_18	true	1273525	1275016	0.9996684858508947
FP476056_1005	FP476056	21135_21136	true	1275045	1278441	FP476056_1005	FP476056	FP476056_cluster_18	true	1275045	1278441	0.9988953654585832
FP476056_1006	FP476056	21135_21136	true	1278606	1279740	FP476056_1006	FP476056	FP476056_cluster_18	true	1278606	1279740	0.888115388683533
FP476056_1007	FP476056	21135_21136	true	1279904	1280483	FP476056_1007	FP476056	FP476056_cluster_18	true	1279904	1280483	0.891551109252914
FP476056_1008	FP476056	21135_21136	true	1280507	1280777	FP476056_1008	FP476056		false	1280507	1280777	0.673827631377333
FP476056_1009	FP476056		false	1281173	1281665	FP476056_1009	FP476056		false	1281173	1281665	0.26425454729005954
FP476056_101	FP476056		false	115561	116737	FP476056_101	FP476056		false	115561	116737	0.029531897240660188
FP476056_1010	FP476056		false	1281667	1282366	FP476056_1010	FP476056		false	1281667	1282366	0.03605564980919581
FP476056_1011	FP476056		false	1282626	1283202	FP476056_1011	FP476056		false	1282626	1283202	0.03910696138569655
FP476056_1012	FP476056		false	1283265	1283457	FP476056_1012	FP476056		false	1283265	1283457	0.001991530529717646
FP476056_1013	FP476056		false	1283483	1284641	FP476056_1013	FP476056		false	1283483	1284641	0.0020365905411274888
FP476056_1014	FP476056		false	1284650	1285631	FP476056_1014	FP476056		false	1284650	1285631	0.00534867982187127
FP476056_1015	FP476056		false	1286470	1286953	FP476056_1015	FP476056		false	1286470	1286953	0.023336703136457672
FP476056_1016	FP476056		false	1287202	1288177	FP476056_1016	FP476056		false	1287202	1288177	0.014597796169532147
FP476056_1017	FP476056		false	1288381	1289287	FP476056_1017	FP476056		false	1288381	1289287	0.003383665407339289
FP476056_1018	FP476056		false	1289401	1290145	FP476056_1018	FP476056		false	1289401	1290145	0.01852562134251222
FP476056_1019	FP476056		false	1290194	1290434	FP476056_1019	FP476056		false	1290194	1290434	0.01033018372027558
FP476056_102	FP476056		false	116841	118200	FP476056_102	FP476056		false	116841	118200	0.0028130539686412963
FP476056_1020	FP476056		false	1290618	1291497	FP476056_1020	FP476056		false	1290618	1291497	0.0023209353411449145
FP476056_1021	FP476056		false	1291703	1292003	FP476056_1021	FP476056		false	1291703	1292003	0.003923277002293983
FP476056_1022	FP476056		false	1292041	1292203	FP476056_1022	FP476056		false	1292041	1292203	0.020795319616279534
FP476056_1023	FP476056		false	1292266	1294075	FP476056_1023	FP476056		false	1292266	1294075	0.0013954737083992472
FP476056_1024	FP476056		false	1294086	1294986	FP476056_1024	FP476056		false	1294086	1294986	0.050359779320980104
FP476056_1025	FP476056		false	1295061	1296162	FP476056_1025	FP476056		false	1295061	1296162	0.003506509195604847
FP476056_1026	FP476056		false	1296208	1296394	FP476056_1026	FP476056		false	1296208	1296394	0.0260963068146162
FP476056_1027	FP476056		false	1296624	1297695	FP476056_1027	FP476056		false	1296624	1297695	0.02592973993326182
FP476056_1028	FP476056		false	1297893	1298343	FP476056_1028	FP476056		false	1297893	1298343	0.0062322078766404365
FP476056_1029	FP476056		false	1298420	1299161	FP476056_1029	FP476056		false	1298420	1299161	0.005761860339661742
FP476056_103	FP476056		false	118351	119938	FP476056_103	FP476056		false	118351	119938	0.021877802414145407
FP476056_1030	FP476056		false	1299325	1299487	FP476056_1030	FP476056		false	1299325	1299487	0.03913985158194325
FP476056_1031	FP476056		false	1299515	1299707	FP476056_1031	FP476056		false	1299515	1299707	0.04063708653191272
FP476056_1032	FP476056		false	1299977	1300541	FP476056_1032	FP476056		false	1299977	1300541	0.04658043898013251
FP476056_1033	FP476056		false	1300550	1300997	FP476056_1033	FP476056		false	1300550	1300997	0.045889698406692124
FP476056_1034	FP476056		false	1301002	1304002	FP476056_1034	FP476056		false	1301002	1304002	0.04148777761249184
FP476056_1035	FP476056		false	1304222	1304366	FP476056_1035	FP476056		false	1304222	1304366	0.03943897928136775
FP476056_1036	FP476056		false	1304410	1305439	FP476056_1036	FP476056		false	1304410	1305439	0.042195126024214206
FP476056_1037	FP476056		false	1305704	1306196	FP476056_1037	FP476056		false	1305704	1306196	0.012413528466282497
FP476056_1038	FP476056		false	1306412	1306913	FP476056_1038	FP476056		false	1306412	1306913	0.026201060562483218
FP476056_1039	FP476056		false	1306981	1307419	FP476056_1039	FP476056		false	1306981	1307419	0.028233580291685885
FP476056_104	FP476056		false	120015	123051	FP476056_104	FP476056		false	120015	123051	0.03253794763116759
FP476056_1040	FP476056		false	1307534	1307660	FP476056_1040	FP476056		false	1307534	1307660	0.029549798603571605
FP476056_1041	FP476056		false	1307631	1309953	FP476056_1041	FP476056		false	1307631	1309953	0.0013636564095702846
FP476056_1042	FP476056		false	1309955	1314950	FP476056_1042	FP476056		false	1309955	1314950	0.0034000736981598893
FP476056_1043	FP476056		false	1315063	1315819	FP476056_1043	FP476056		false	1315063	1315819	0.00663087381608038
FP476056_1044	FP476056		false	1315819	1316263	FP476056_1044	FP476056		false	1315819	1316263	0.03663757675403019
FP476056_1045	FP476056		false	1316432	1316942	FP476056_1045	FP476056		false	1316432	1316942	0.036000146101297044
FP476056_1046	FP476056		false	1317196	1318015	FP476056_1046	FP476056		false	1317196	1318015	0.043264675964706095
FP476056_1047	FP476056		false	1318141	1318960	FP476056_1047	FP476056		false	1318141	1318960	0.038028000943921
FP476056_1048	FP476056		false	1319008	1319497	FP476056_1048	FP476056		false	1319008	1319497	0.03952485239546102
FP476056_1049	FP476056		false	1319514	1319700	FP476056_1049	FP476056		false	1319514	1319700	0.037744692051336876
FP476056_105	FP476056		false	123230	123824	FP476056_105	FP476056		false	123230	123824	0.016456093497724016
FP476056_1050	FP476056		false	1320359	1321715	FP476056_1050	FP476056		false	1320359	1321715	0.02415395420540187
FP476056_1051	FP476056		false	1322039	1324316	FP476056_1051	FP476056		false	1322039	1324316	0.00859318682013374
FP476056_1052	FP476056		false	1324315	1325674	FP476056_1052	FP476056		false	1324315	1325674	0.027965731576722084
FP476056_1053	FP476056		false	1325670	1326996	FP476056_1053	FP476056		false	1325670	1326996	0.027458808119023716
FP476056_1054	FP476056		false	1327082	1328015	FP476056_1054	FP476056		false	1327082	1328015	0.022285736744072433
FP476056_1055	FP476056		false	1328103	1329255	FP476056_1055	FP476056		false	1328103	1329255	0.02238756514343356
FP476056_1056	FP476056		false	1329330	1330485	FP476056_1056	FP476056		false	1329330	1330485	0.02383618831125598
FP476056_1057	FP476056		false	1330558	1331818	FP476056_1057	FP476056		false	1330558	1331818	0.018476479034044292
FP476056_1058	FP476056		false	1332009	1333338	FP476056_1058	FP476056		false	1332009	1333338	0.036250566077825244
FP476056_1059	FP476056		false	1333346	1334408	FP476056_1059	FP476056		false	1333346	1334408	0.03054051046012806
FP476056_106	FP476056		false	123965	124343	FP476056_106	FP476056		false	123965	124343	0.02478416340275155
FP476056_1060	FP476056		false	1334426	1335329	FP476056_1060	FP476056		false	1334426	1335329	0.02685225153921266
FP476056_1061	FP476056		false	1335328	1335874	FP476056_1061	FP476056		false	1335328	1335874	0.0367959872315569
FP476056_1062	FP476056		false	1335866	1337036	FP476056_1062	FP476056		false	1335866	1337036	0.05527248147266551
FP476056_1063	FP476056		false	1337037	1338018	FP476056_1063	FP476056		false	1337037	1338018	0.01990968806954498
FP476056_1064	FP476056		false	1338363	1340526	FP476056_1064	FP476056		false	1338363	1340526	0.030094390708663394
FP476056_1065	FP476056		false	1340549	1341293	FP476056_1065	FP476056		false	1340549	1341293	0.03218648671793004
FP476056_1066	FP476056		false	1341297	1342590	FP476056_1066	FP476056		false	1341297	1342590	0.03454651382865277
FP476056_1067	FP476056		false	1342784	1343306	FP476056_1067	FP476056		false	1342784	1343306	0.033122492505788345
FP476056_1068	FP476056		false	1343505	1344891	FP476056_1068	FP476056		false	1343505	1344891	0.0107959076609962
FP476056_1069	FP476056		false	1344903	1346994	FP476056_1069	FP476056		false	1344903	1346994	0.009474025391582246
FP476056_107	FP476056		false	124556	125360	FP476056_107	FP476056		false	124556	125360	0.007657845178772136
FP476056_1070	FP476056		false	1347257	1348823	FP476056_1070	FP476056		false	1347257	1348823	0.012069567707234533
FP476056_1071	FP476056		false	1348827	1349223	FP476056_1071	FP476056		false	1348827	1349223	0.07811464558286574
FP476056_1072	FP476056		false	1349483	1349936	FP476056_1072	FP476056		false	1349483	1349936	0.05081832983747498
FP476056_1073	FP476056		false	1349951	1351385	FP476056_1073	FP476056		false	1349951	1351385	0.04792959147294859
FP476056_1074	FP476056		false	1351388	1352849	FP476056_1074	FP476056		false	1351388	1352849	0.06455458127134117
FP476056_1075	FP476056		false	1352852	1355186	FP476056_1075	FP476056		false	1352852	1355186	0.12885791058074625
FP476056_1076	FP476056		false	1355383	1356571	FP476056_1076	FP476056		false	1355383	1356571	0.011097412098509724
FP476056_1077	FP476056		false	1356607	1357150	FP476056_1077	FP476056		false	1356607	1357150	0.0023357535338227983
FP476056_1078	FP476056		false	1357211	1358258	FP476056_1078	FP476056		false	1357211	1358258	0.023587307459332203
FP476056_1079	FP476056		false	1358476	1359157	FP476056_1079	FP476056		false	1358476	1359157	0.004524541192132838
FP476056_108	FP476056		false	125421	126468	FP476056_108	FP476056		false	125421	126468	0.013978767389200935
FP476056_1080	FP476056		false	1359159	1359342	FP476056_1080	FP476056		false	1359159	1359342	0.036246755954598364
FP476056_1081	FP476056		false	1359352	1360372	FP476056_1081	FP476056		false	1359352	1360372	0.05791927092502715
FP476056_1082	FP476056		false	1360441	1361806	FP476056_1082	FP476056		false	1360441	1361806	0.013198921666367115
FP476056_1083	FP476056		false	1361802	1365114	FP476056_1083	FP476056		false	1361802	1365114	0.01894064733961928
FP476056_1084	FP476056		false	1365113	1366250	FP476056_1084	FP476056		false	1365113	1366250	0.013443193370406184
FP476056_1085	FP476056		false	1366424	1367297	FP476056_1085	FP476056		false	1366424	1367297	0.021381105275886242
FP476056_1086	FP476056		false	1367471	1369382	FP476056_1086	FP476056		false	1367471	1369382	0.03650307379923272
FP476056_1087	FP476056		false	1369501	1369936	FP476056_1087	FP476056		false	1369501	1369936	0.006718419551307552
FP476056_1088	FP476056		false	1369913	1370966	FP476056_1088	FP476056		false	1369913	1370966	0.02958451339242257
FP476056_1089	FP476056		false	1371057	1371960	FP476056_1089	FP476056		false	1371057	1371960	0.007625557519085203
FP476056_109	FP476056		false	126442	127462	FP476056_109	FP476056		false	126442	127462	0.025675324942081156
FP476056_1090	FP476056		false	1372019	1373579	FP476056_1090	FP476056		false	1372019	1373579	0.003206499537843074
FP476056_1091	FP476056		false	1373635	1374256	FP476056_1091	FP476056		false	1373635	1374256	0.006885035059685733
FP476056_1092	FP476056		false	1374431	1375787	FP476056_1092	FP476056		false	1374431	1375787	0.02357555110200155
FP476056_1093	FP476056		false	1375910	1377068	FP476056_1093	FP476056		false	1375910	1377068	0.003500549520514655
FP476056_1094	FP476056		false	1377180	1379673	FP476056_1094	FP476056		false	1377180	1379673	0.026338070862470555
FP476056_1095	FP476056		false	1379794	1381069	FP476056_1095	FP476056		false	1379794	1381069	0.025876482653177817
FP476056_1096	FP476056		false	1381182	1381914	FP476056_1096	FP476056		false	1381182	1381914	0.028146073800225355
FP476056_1097	FP476056		false	1382056	1383502	FP476056_1097	FP476056		false	1382056	1383502	0.001216977059372718
FP476056_1098	FP476056		false	1383531	1384800	FP476056_1098	FP476056		false	1383531	1384800	0.0022082373652825963
FP476056_1099	FP476056		false	1384846	1385365	FP476056_1099	FP476056		false	1384846	1385365	0.005741611369661399
FP476056_11	FP476056		false	10058	10685	FP476056_11	FP476056		false	10058	10685	0.036330538095428855
FP476056_110	FP476056		false	127676	128372	FP476056_110	FP476056		false	127676	128372	0.027342758457241444
FP476056_1100	FP476056		false	1385420	1386341	FP476056_1100	FP476056		false	1385420	1386341	0.021165396951855896
FP476056_1101	FP476056		false	1386348	1386711	FP476056_1101	FP476056		false	1386348	1386711	0.004669894456217918
FP476056_1102	FP476056		false	1386856	1387135	FP476056_1102	FP476056		false	1386856	1387135	0.005357569940223878
FP476056_1103	FP476056		false	1387241	1388873	FP476056_1103	FP476056		false	1387241	1388873	0.005195731980017679
FP476056_1104	FP476056		false	1389045	1389144	FP476056_1104	FP476056		false	1389045	1389144	0.029212217857068807
FP476056_1105	FP476056		false	1389291	1389648	FP476056_1105	FP476056		false	1389291	1389648	0.029987887297745718
FP476056_1106	FP476056		false	1389672	1391910	FP476056_1106	FP476056		false	1389672	1391910	0.2601849493433671
FP476056_1107	FP476056		false	1391927	1394423	FP476056_1107	FP476056		false	1391927	1394423	0.006668094257510132
FP476056_1108	FP476056		false	1394496	1395063	FP476056_1108	FP476056		false	1394496	1395063	0.02977170517405279
FP476056_1109	FP476056		false	1395160	1395574	FP476056_1109	FP476056		false	1395160	1395574	0.02748366029301787
FP476056_111	FP476056		false	128411	129632	FP476056_111	FP476056		false	128411	129632	0.0004861085243020444
FP476056_1110	FP476056		false	1395811	1396888	FP476056_1110	FP476056		false	1395811	1396888	0.030544166679355344
FP476056_1111	FP476056		false	1396989	1397448	FP476056_1111	FP476056		false	1396989	1397448	0.005037498530015214
FP476056_1112	FP476056		false	1397621	1399151	FP476056_1112	FP476056		false	1397621	1399151	0.001244227535531889
FP476056_1113	FP476056		false	1399218	1400247	FP476056_1113	FP476056		false	1399218	1400247	0.0007304059803538914
FP476056_1114	FP476056		false	1400333	1401155	FP476056_1114	FP476056		false	1400333	1401155	0.006427257513723084
FP476056_1115	FP476056		false	1401144	1401654	FP476056_1115	FP476056		false	1401144	1401654	0.021298647296112447
FP476056_1116	FP476056		false	1401700	1403569	FP476056_1116	FP476056		false	1401700	1403569	0.0015381384149178914
FP476056_1117	FP476056		false	1403558	1404842	FP476056_1117	FP476056		false	1403558	1404842	0.0035999091581097485
FP476056_1118	FP476056		false	1404887	1405652	FP476056_1118	FP476056		false	1404887	1405652	0.0069070532641953295
FP476056_1119	FP476056		false	1405955	1406414	FP476056_1119	FP476056		false	1405955	1406414	0.0036673076798637455
FP476056_112	FP476056		false	129763	130402	FP476056_112	FP476056		false	129763	130402	0.025897578607677423
FP476056_1120	FP476056		false	1406410	1406968	FP476056_1120	FP476056		false	1406410	1406968	0.0034035629602295484
FP476056_1121	FP476056		false	1407074	1407488	FP476056_1121	FP476056		false	1407074	1407488	0.004271856730164713
FP476056_1122	FP476056		false	1407604	1408102	FP476056_1122	FP476056		false	1407604	1408102	0.016984224919641893
FP476056_1123	FP476056		false	1408434	1409775	FP476056_1123	FP476056		false	1408434	1409775	0.23249385947757983
FP476056_1124	FP476056		false	1409915	1412039	FP476056_1124	FP476056		false	1409915	1412039	0.03130306946603759
FP476056_1125	FP476056		false	1412238	1413018	FP476056_1125	FP476056		false	1412238	1413018	0.0070711329508156675
FP476056_1126	FP476056		false	1413082	1413367	FP476056_1126	FP476056		false	1413082	1413367	0.027544868765775082
FP476056_1127	FP476056		false	1413459	1414572	FP476056_1127	FP476056		false	1413459	1414572	0.03672454015444518
FP476056_1128	FP476056		false	1414618	1415173	FP476056_1128	FP476056		false	1414618	1415173	0.0074422829062642535
FP476056_1129	FP476056		false	1415183	1417202	FP476056_1129	FP476056		false	1415183	1417202	0.003838663994454759
FP476056_113	FP476056		false	130580	131210	FP476056_113	FP476056		false	130580	131210	0.02572901570119111
FP476056_1130	FP476056		false	1417223	1418594	FP476056_1130	FP476056		false	1417223	1418594	0.014333693614876233
FP476056_1131	FP476056		false	1418721	1420902	FP476056_1131	FP476056		false	1418721	1420902	0.01179114394985469
FP476056_1132	FP476056		false	1421055	1422378	FP476056_1132	FP476056		false	1421055	1422378	0.008460616993505794
FP476056_1133	FP476056		false	1422374	1423289	FP476056_1133	FP476056		false	1422374	1423289	0.02212604446379817
FP476056_1134	FP476056		false	1423349	1425467	FP476056_1134	FP476056		false	1423349	1425467	0.0009820134779076806
FP476056_1135	FP476056		false	1425536	1426826	FP476056_1135	FP476056		false	1425536	1426826	0.05982454470675856
FP476056_1136	FP476056		false	1426828	1427032	FP476056_1136	FP476056		false	1426828	1427032	0.03311015644953745
FP476056_1137	FP476056		false	1427024	1427594	FP476056_1137	FP476056		false	1427024	1427594	0.004798658604359932
FP476056_1138	FP476056		false	1427637	1429011	FP476056_1138	FP476056		false	1427637	1429011	0.02700374028897852
FP476056_1139	FP476056		false	1429252	1430539	FP476056_1139	FP476056		false	1429252	1430539	0.02833054111574631
FP476056_114	FP476056		false	131293	132394	FP476056_114	FP476056		false	131293	132394	0.001250028972023796
FP476056_1140	FP476056		false	1430538	1431327	FP476056_1140	FP476056		false	1430538	1431327	0.003209883066741811
FP476056_1141	FP476056		false	1431412	1432483	FP476056_1141	FP476056		false	1431412	1432483	0.029662139617759577
FP476056_1142	FP476056		false	1432479	1433784	FP476056_1142	FP476056		false	1432479	1433784	0.04392352427380291
FP476056_1143	FP476056		false	1433851	1434349	FP476056_1143	FP476056		false	1433851	1434349	0.0011760365651654764
FP476056_1144	FP476056		false	1434409	1435087	FP476056_1144	FP476056		false	1434409	1435087	0.025515487387851424
FP476056_1145	FP476056		false	1435083	1435899	FP476056_1145	FP476056		false	1435083	1435899	0.011224746035278836
FP476056_1146	FP476056		false	1435988	1436759	FP476056_1146	FP476056		false	1435988	1436759	0.030100051456374184
FP476056_1147	FP476056		false	1436745	1437450	FP476056_1147	FP476056		false	1436745	1437450	0.01927146232488757
FP476056_1148	FP476056		false	1437446	1438520	FP476056_1148	FP476056		false	1437446	1438520	0.0033684679150828324
FP476056_1149	FP476056		false	1438710	1439592	FP476056_1149	FP476056		false	1438710	1439592	0.024637635491139936
FP476056_115	FP476056		false	133546	134740	FP476056_115	FP476056		false	133546	134740	0.025221107992081715
FP476056_1150	FP476056		false	1439655	1440693	FP476056_1150	FP476056		false	1439655	1440693	0.009628642622133008
FP476056_1151	FP476056		false	1440695	1440998	FP476056_1151	FP476056		false	1440695	1440998	0.009381762242226609
FP476056_1152	FP476056		false	1441093	1441840	FP476056_1152	FP476056		false	1441093	1441840	0.015075684135218795
FP476056_1153	FP476056		false	1441991	1442624	FP476056_1153	FP476056		false	1441991	1442624	0.02342350567433411
FP476056_1154	FP476056		false	1442632	1443436	FP476056_1154	FP476056		false	1442632	1443436	0.005781238944505218
FP476056_1155	FP476056		false	1443538	1444069	FP476056_1155	FP476056		false	1443538	1444069	0.0015727907583255572
FP476056_1156	FP476056		false	1444069	1445335	FP476056_1156	FP476056		false	1444069	1445335	0.009405742129719804
FP476056_1157	FP476056		false	1445416	1446136	FP476056_1157	FP476056		false	1445416	1446136	0.02373576621646916
FP476056_1158	FP476056		false	1446137	1447052	FP476056_1158	FP476056		false	1446137	1447052	0.011248836773222182
FP476056_1159	FP476056		false	1447185	1448070	FP476056_1159	FP476056		false	1447185	1448070	0.03922527642377559
FP476056_116	FP476056		false	134820	135576	FP476056_116	FP476056		false	134820	135576	0.023394612728163424
FP476056_1160	FP476056		false	1448103	1448823	FP476056_1160	FP476056		false	1448103	1448823	0.04808137513651029
FP476056_1161	FP476056		false	1449056	1450430	FP476056_1161	FP476056		false	1449056	1450430	0.038396888349858604
FP476056_1162	FP476056		false	1450510	1452091	FP476056_1162	FP476056		false	1450510	1452091	0.09462180116751805
FP476056_1163	FP476056		false	1452205	1452667	FP476056_1163	FP476056		false	1452205	1452667	0.06191731232458986
FP476056_1164	FP476056		false	1452663	1455063	FP476056_1164	FP476056		false	1452663	1455063	0.060579785884754954
FP476056_1165	FP476056		false	1455072	1455768	FP476056_1165	FP476056		false	1455072	1455768	0.06470419617053155
FP476056_1166	FP476056		false	1455769	1457254	FP476056_1166	FP476056		false	1455769	1457254	0.0949699747748684
FP476056_1167	FP476056		false	1457321	1458683	FP476056_1167	FP476056		false	1457321	1458683	0.05841352959426075
FP476056_1168	FP476056		false	1458901	1459522	FP476056_1168	FP476056		false	1458901	1459522	0.02346280255671554
FP476056_1169	FP476056		false	1459576	1460767	FP476056_1169	FP476056		false	1459576	1460767	0.002790597798382529
FP476056_117	FP476056		false	135606	135945	FP476056_117	FP476056		false	135606	135945	0.004548380849836734
FP476056_1170	FP476056		false	1460759	1461734	FP476056_1170	FP476056		false	1460759	1461734	0.0024106457063439567
FP476056_1171	FP476056		false	1461805	1462606	FP476056_1171	FP476056		false	1461805	1462606	0.00005637712153304702
FP476056_1172	FP476056		false	1462660	1463785	FP476056_1172	FP476056		false	1462660	1463785	0.01575664124415963
FP476056_1173	FP476056		false	1463784	1464984	FP476056_1173	FP476056		false	1463784	1464984	0.024244188253195995
FP476056_1174	FP476056		false	1465047	1465836	FP476056_1174	FP476056		false	1465047	1465836	0.02390429944036171
FP476056_1175	FP476056		false	1465884	1466820	FP476056_1175	FP476056		false	1465884	1466820	0.001471236703601363
FP476056_1176	FP476056		false	1466824	1467598	FP476056_1176	FP476056		false	1466824	1467598	0.018889195985587002
FP476056_1177	FP476056		false	1467600	1468671	FP476056_1177	FP476056		false	1467600	1468671	0.003754880291351635
FP476056_1178	FP476056		false	1468747	1470028	FP476056_1178	FP476056		false	1468747	1470028	0.009599644314216527
FP476056_1179	FP476056		false	1470059	1471664	FP476056_1179	FP476056		false	1470059	1471664	0.007776256979162243
FP476056_118	FP476056		false	135985	136279	FP476056_118	FP476056		false	135985	136279	0.003581695121411757
FP476056_1180	FP476056		false	1471863	1472709	FP476056_1180	FP476056		false	1471863	1472709	0.001806444966363182
FP476056_1181	FP476056		false	1472734	1473685	FP476056_1181	FP476056		false	1472734	1473685	0.004102305043432103
FP476056_1182	FP476056		false	1473684	1474590	FP476056_1182	FP476056		false	1473684	1474590	0.0016712206535663624
FP476056_1183	FP476056		false	1474602	1475541	FP476056_1183	FP476056		false	1474602	1475541	0.02128672108716032
FP476056_1184	FP476056		false	1475823	1476909	FP476056_1184	FP476056		false	1475823	1476909	0.005237219907840103
FP476056_1185	FP476056		false	1477001	1477475	FP476056_1185	FP476056		false	1477001	1477475	0.026694080568067855
FP476056_1186	FP476056		false	1477482	1478022	FP476056_1186	FP476056		false	1477482	1478022	0.5520864140849837
FP476056_1187	FP476056		false	1478018	1479305	FP476056_1187	FP476056		false	1478018	1479305	0.6343891272941939
FP476056_1188	FP476056	21137	true	1479304	1480054	FP476056_1188	FP476056		false	1479304	1480054	0.6407210237577969
FP476056_1189	FP476056	21137	true	1480060	1481839	FP476056_1189	FP476056		false	1480060	1481839	0.7555397451356816
FP476056_119	FP476056		false	136424	137768	FP476056_119	FP476056		false	136424	137768	0.0016807225702979327
FP476056_1190	FP476056	21137	true	1481842	1484146	FP476056_1190	FP476056	FP476056_cluster_19	true	1481842	1484146	0.8756711318028327
FP476056_1191	FP476056	21137	true	1484181	1484844	FP476056_1191	FP476056	FP476056_cluster_19	true	1484181	1484844	0.8602497314548105
FP476056_1192	FP476056	21137	true	1484917	1485952	FP476056_1192	FP476056	FP476056_cluster_19	true	1484917	1485952	0.9303123661972563
FP476056_1193	FP476056	21137	true	1486298	1489424	FP476056_1193	FP476056	FP476056_cluster_19	true	1486298	1489424	0.9868463851712651
FP476056_1194	FP476056	21137	true	1489434	1491009	FP476056_1194	FP476056	FP476056_cluster_19	true	1489434	1491009	0.9891240862560834
FP476056_1195	FP476056		false	1491115	1492267	FP476056_1195	FP476056	FP476056_cluster_19	true	1491115	1492267	0.9628086377283426
FP476056_1196	FP476056		false	1492478	1495325	FP476056_1196	FP476056	FP476056_cluster_19	true	1492478	1495325	0.9624752281845548
FP476056_1197	FP476056		false	1495601	1498580	FP476056_1197	FP476056	FP476056_cluster_19	true	1495601	1498580	0.8626766699494574
FP476056_1198	FP476056		false	1498572	1499790	FP476056_1198	FP476056		false	1498572	1499790	0.5085257380355527
FP476056_1199	FP476056		false	1499905	1501558	FP476056_1199	FP476056		false	1499905	1501558	0.1795526484902764
FP476056_12	FP476056		false	10952	11627	FP476056_12	FP476056		false	10952	11627	0.006688649504684237
